"REPORT_YEAR","DISTRICT_CD","DISTRICT_NAME","NONPUB_BEDS","NONPUB_NAME","N_DRT_PK","N_DRT_K_6","N_DRT_7_12","91_240_N_DRT_K12"
"2022-23","660801","MT PLEASANT CENT","662200996242","WINDWARD SCHOOL  - MS CAMPUS",0,0,3,3
"2022-23","660805","VALHALLA","662200996242","WINDWARD SCHOOL  - MS CAMPUS",0,0,1,1
"2022-23","660809","PLEASANTVILLE","662200996242","WINDWARD SCHOOL  - MS CAMPUS",0,0,1,1
"2022-23","660900","MOUNT VERNON","662200996242","WINDWARD SCHOOL  - MS CAMPUS",0,0,2,2
"2022-23","661004","CHAPPAQUA","662200996242","WINDWARD SCHOOL  - MS CAMPUS",0,0,6,6
"2022-23","661100","NEW ROCHELLE","662200996242","WINDWARD SCHOOL  - MS CAMPUS",0,0,4,4
"2022-23","661201","BYRAM HILLS","662200996242","WINDWARD SCHOOL  - MS CAMPUS",0,0,3,3
"2022-23","661301","NORTH SALEM","662200996242","WINDWARD SCHOOL  - MS CAMPUS",0,0,2,2
"2022-23","661401","OSSINING","662200996242","WINDWARD SCHOOL  - MS CAMPUS",0,0,3,3
"2022-23","661402","BRIARCLIFF MANOR","662200996242","WINDWARD SCHOOL  - MS CAMPUS",0,0,2,2
"2022-23","661601","PELHAM","662200996242","WINDWARD SCHOOL  - MS CAMPUS",0,0,2,2
"2022-23","661800","RYE","662200996242","WINDWARD SCHOOL  - MS CAMPUS",0,0,19,19
"2022-23","661901","RYE NECK","662200996242","WINDWARD SCHOOL  - MS CAMPUS",0,0,2,2
"2022-23","661905","BLIND BROOK-RYE","662200996242","WINDWARD SCHOOL  - MS CAMPUS",0,0,2,2
"2022-23","662001","SCARSDALE","662200996242","WINDWARD SCHOOL  - MS CAMPUS",0,0,18,18
"2022-23","662101","SOMERS","662200996242","WINDWARD SCHOOL  - MS CAMPUS",0,0,1,1
"2022-23","662200","WHITE PLAINS","662200996242","WINDWARD SCHOOL  - MS CAMPUS",0,0,9,9
"2022-23","662300","YONKERS","662200996242","WINDWARD SCHOOL  - MS CAMPUS",0,0,3,3
"2022-23","662401","LAKELAND","662200996242","WINDWARD SCHOOL  - MS CAMPUS",0,0,2,2
"2022-23","132101","WAPPINGERS","662200996541","WINDWARD SCHOOL",0,5,0,5
"2022-23","280218","GARDEN CITY","662200996541","WINDWARD SCHOOL",0,1,0,1
"2022-23","280403","ROSLYN","662200996541","WINDWARD SCHOOL",0,1,0,1
"2022-23","280407","GREAT NECK","662200996541","WINDWARD SCHOOL",0,1,0,1
"2022-23","300000","NYC CITY-WIDE","662200996541","WINDWARD SCHOOL",0,24,0,24
"2022-23","440301","CORNWALL","662200996541","WINDWARD SCHOOL",0,1,0,1
"2022-23","480102","CARMEL","662200996541","WINDWARD SCHOOL",0,3,0,3
"2022-23","480404","GARRISON","662200996541","WINDWARD SCHOOL",0,1,0,1
"2022-23","480601","BREWSTER","662200996541","WINDWARD SCHOOL",0,2,0,2
"2022-23","500101","CLARKSTOWN","662200996541","WINDWARD SCHOOL",0,3,0,3
"2022-23","500108","NANUET","662200996541","WINDWARD SCHOOL",0,1,0,1
"2022-23","500301","SOUTH ORANGETOWN","662200996541","WINDWARD SCHOOL",0,3,0,3
"2022-23","500304","NYACK","662200996541","WINDWARD SCHOOL",0,1,0,1
"2022-23","580801","SMITHTOWN","662200996541","WINDWARD SCHOOL",0,1,0,1
"2022-23","660101","KATONAH LEWISBORO","662200996541","WINDWARD SCHOOL",0,12,0,12
"2022-23","660102","BEDFORD","662200996541","WINDWARD SCHOOL",0,20,0,20
"2022-23","660202","CROTON HARMON","662200996541","WINDWARD SCHOOL",0,6,0,6
"2022-23","660301","EASTCHESTER","662200996541","WINDWARD SCHOOL",0,3,0,3
"2022-23","660302","TUCKAHOE","662200996541","WINDWARD SCHOOL",0,1,0,1
"2022-23","660303","BRONXVILLE","662200996541","WINDWARD SCHOOL",0,2,0,2
"2022-23","660401","TARRYTOWN","662200996541","WINDWARD SCHOOL",0,2,0,2
"2022-23","660402","IRVINGTON","662200996541","WINDWARD SCHOOL",0,5,0,5
"2022-23","660403","DOBBS FERRY","662200996541","WINDWARD SCHOOL",0,1,0,1
"2022-23","660404","HASTINGS ON HUDSON","662200996541","WINDWARD SCHOOL",0,7,0,7
"2022-23","660405","ARDSLEY","662200996541","WINDWARD SCHOOL",0,1,0,1
"2022-23","660406","EDGEMONT","662200996541","WINDWARD SCHOOL",0,1,0,1
"2022-23","660407","GREENBURGH","662200996541","WINDWARD SCHOOL",0,5,0,5
"2022-23","660501","HARRISON","662200996541","WINDWARD SCHOOL",0,12,0,12
"2022-23","660701","MAMARONECK","662200996541","WINDWARD SCHOOL",0,25,0,25
"2022-23","660801","MT PLEASANT CENT","662200996541","WINDWARD SCHOOL",0,4,0,4
"2022-23","660805","VALHALLA","662200996541","WINDWARD SCHOOL",0,1,0,1
"2022-23","660809","PLEASANTVILLE","662200996541","WINDWARD SCHOOL",0,4,0,4
"2022-23","660900","MOUNT VERNON","662200996541","WINDWARD SCHOOL",0,1,0,1
"2022-23","661004","CHAPPAQUA","662200996541","WINDWARD SCHOOL",0,21,0,21
"2022-23","661100","NEW ROCHELLE","662200996541","WINDWARD SCHOOL",0,15,0,15
"2022-23","661201","BYRAM HILLS","662200996541","WINDWARD SCHOOL",0,7,0,7
"2022-23","661301","NORTH SALEM","662200996541","WINDWARD SCHOOL",0,2,0,2
"2022-23","661401","OSSINING","662200996541","WINDWARD SCHOOL",0,1,0,1
"2022-23","661402","BRIARCLIFF MANOR","662200996541","WINDWARD SCHOOL",0,4,0,4
"2022-23","661601","PELHAM","662200996541","WINDWARD SCHOOL",0,6,0,6
"2022-23","661800","RYE","662200996541","WINDWARD SCHOOL",0,31,0,31
"2022-23","661901","RYE NECK","662200996541","WINDWARD SCHOOL",0,5,0,5
"2022-23","662001","SCARSDALE","662200996541","WINDWARD SCHOOL",0,28,0,28
"2022-23","662200","WHITE PLAINS","662200996541","WINDWARD SCHOOL",0,13,0,13
"2022-23","662300","YONKERS","662200996541","WINDWARD SCHOOL",0,5,0,5
"2022-23","662401","LAKELAND","662200996541","WINDWARD SCHOOL",0,6,0,6
"2022-23","662402","YORKTOWN","662200996541","WINDWARD SCHOOL",0,2,0,2
"2022-23","300000","NYC CITY-WIDE","662200998528","GERMAN INTERNATIONAL SCHOOL NY",0,17,9,26
"2022-23","500304","NYACK","662200998528","GERMAN INTERNATIONAL SCHOOL NY",0,2,0,2
"2022-23","660102","BEDFORD","662200998528","GERMAN INTERNATIONAL SCHOOL NY",0,0,3,3
"2022-23","660301","EASTCHESTER","662200998528","GERMAN INTERNATIONAL SCHOOL NY",0,5,1,6
"2022-23","660302","TUCKAHOE","662200998528","GERMAN INTERNATIONAL SCHOOL NY",0,2,0,2
"2022-23","660303","BRONXVILLE","662200998528","GERMAN INTERNATIONAL SCHOOL NY",0,1,1,2
"2022-23","660401","TARRYTOWN","662200998528","GERMAN INTERNATIONAL SCHOOL NY",1,5,0,5
"2022-23","660403","DOBBS FERRY","662200998528","GERMAN INTERNATIONAL SCHOOL NY",0,2,1,3
"2022-23","660404","HASTINGS ON HUDSON","662200998528","GERMAN INTERNATIONAL SCHOOL NY",0,2,0,2
"2022-23","660407","GREENBURGH","662200998528","GERMAN INTERNATIONAL SCHOOL NY",1,16,11,27
"2022-23","660409","ELMSFORD","662200998528","GERMAN INTERNATIONAL SCHOOL NY",0,2,0,2
"2022-23","660501","HARRISON","662200998528","GERMAN INTERNATIONAL SCHOOL NY",3,15,13,28
"2022-23","660701","MAMARONECK","662200998528","GERMAN INTERNATIONAL SCHOOL NY",4,10,3,13
"2022-23","660801","MT PLEASANT CENT","662200998528","GERMAN INTERNATIONAL SCHOOL NY",0,1,0,1
"2022-23","660805","VALHALLA","662200998528","GERMAN INTERNATIONAL SCHOOL NY",1,20,6,26
"2022-23","661100","NEW ROCHELLE","662200998528","GERMAN INTERNATIONAL SCHOOL NY",0,9,12,21
"2022-23","661201","BYRAM HILLS","662200998528","GERMAN INTERNATIONAL SCHOOL NY",0,2,1,3
"2022-23","661401","OSSINING","662200998528","GERMAN INTERNATIONAL SCHOOL NY",0,1,1,2
"2022-23","661601","PELHAM","662200998528","GERMAN INTERNATIONAL SCHOOL NY",0,1,0,1
"2022-23","661800","RYE","662200998528","GERMAN INTERNATIONAL SCHOOL NY",2,6,0,6
"2022-23","661901","RYE NECK","662200998528","GERMAN INTERNATIONAL SCHOOL NY",1,0,0,0
"2022-23","661904","PORT CHESTER-RYE","662200998528","GERMAN INTERNATIONAL SCHOOL NY",1,3,0,3
"2022-23","662001","SCARSDALE","662200998528","GERMAN INTERNATIONAL SCHOOL NY",1,8,5,13
"2022-23","662200","WHITE PLAINS","662200998528","GERMAN INTERNATIONAL SCHOOL NY",9,95,55,150
"2022-23","662300","YONKERS","662200998528","GERMAN INTERNATIONAL SCHOOL NY",1,1,0,1
"2022-23","500304","NYACK","662200999517","KODOMONO KUNI",0,1,0,1
"2022-23","660301","EASTCHESTER","662200999517","KODOMONO KUNI",5,0,0,0
"2022-23","660302","TUCKAHOE","662200999517","KODOMONO KUNI",1,0,0,0
"2022-23","660406","EDGEMONT","662200999517","KODOMONO KUNI",1,1,0,1
"2022-23","660501","HARRISON","662200999517","KODOMONO KUNI",10,8,0,8
"2022-23","662001","SCARSDALE","662200999517","KODOMONO KUNI",2,0,0,0
"2022-23","662200","WHITE PLAINS","662200999517","KODOMONO KUNI",1,0,0,0
"2022-23","300000","NYC CITY-WIDE","662300145095","ANNUNCIATION SCHOOL",0,2,0,2
"2022-23","660407","GREENBURGH","662300145095","ANNUNCIATION SCHOOL",0,2,0,2
"2022-23","660900","MOUNT VERNON","662300145095","ANNUNCIATION SCHOOL",1,1,1,2
"2022-23","661100","NEW ROCHELLE","662300145095","ANNUNCIATION SCHOOL",0,4,1,5
"2022-23","661904","PORT CHESTER-RYE","662300145095","ANNUNCIATION SCHOOL",0,0,1,1
"2022-23","662300","YONKERS","662300145095","ANNUNCIATION SCHOOL",30,290,77,367
"2022-23","300000","NYC CITY-WIDE","662300145096","ST ANTHONY SCHOOL",0,3,0,3
"2022-23","660303","BRONXVILLE","662300145096","ST ANTHONY SCHOOL",0,1,0,1
"2022-23","660404","HASTINGS ON HUDSON","662300145096","ST ANTHONY SCHOOL",1,0,0,0
"2022-23","660900","MOUNT VERNON","662300145096","ST ANTHONY SCHOOL",0,2,0,2
"2022-23","662300","YONKERS","662300145096","ST ANTHONY SCHOOL",35,103,19,122
"2022-23","300000","NYC CITY-WIDE","662300145113","ST EUGENE SCHOOL",0,3,0,3
"2022-23","660302","TUCKAHOE","662300145113","ST EUGENE SCHOOL",1,0,0,0
"2022-23","660900","MOUNT VERNON","662300145113","ST EUGENE SCHOOL",2,4,1,5
"2022-23","662200","WHITE PLAINS","662300145113","ST EUGENE SCHOOL",0,0,1,1
"2022-23","662300","YONKERS","662300145113","ST EUGENE SCHOOL",84,130,31,161
"2022-23","662402","YORKTOWN","662300145113","ST EUGENE SCHOOL",1,0,0,0
"2022-23","660801","MT PLEASANT CENT","662300145131","ST JOHN THE BAPTIST SCHOOL",1,0,0,0
"2022-23","660900","MOUNT VERNON","662300145131","ST JOHN THE BAPTIST SCHOOL",0,2,0,2
"2022-23","662300","YONKERS","662300145131","ST JOHN THE BAPTIST SCHOOL",18,161,66,227
"2022-23","662401","LAKELAND","662300145131","ST JOHN THE BAPTIST SCHOOL",0,2,0,2
"2022-23","300000","NYC CITY-WIDE","662300145172","ST PETER SCHOOL",0,3,0,3
"2022-23","662300","YONKERS","662300145172","ST PETER SCHOOL",35,105,22,127
"2022-23","300000","NYC CITY-WIDE","662300145179","SACRED HEART ELEMENTARY SCHOOL",0,2,0,2
"2022-23","441600","NEWBURGH","662300145179","SACRED HEART ELEMENTARY SCHOOL",0,0,1,1
"2022-23","660402","IRVINGTON","662300145179","SACRED HEART ELEMENTARY SCHOOL",0,1,0,1
"2022-23","660409","ELMSFORD","662300145179","SACRED HEART ELEMENTARY SCHOOL",1,0,0,0
"2022-23","660900","MOUNT VERNON","662300145179","SACRED HEART ELEMENTARY SCHOOL",0,3,0,3
"2022-23","662200","WHITE PLAINS","662300145179","SACRED HEART ELEMENTARY SCHOOL",0,1,0,1
"2022-23","662300","YONKERS","662300145179","SACRED HEART ELEMENTARY SCHOOL",30,100,38,138
"2022-23","300000","NYC CITY-WIDE","662300145180","SACRED HEART HIGH SCHOOL",0,0,51,51
"2022-23","580104","LINDENHURST","662300145180","SACRED HEART HIGH SCHOOL",0,0,1,1
"2022-23","660302","TUCKAHOE","662300145180","SACRED HEART HIGH SCHOOL",0,0,1,1
"2022-23","660303","BRONXVILLE","662300145180","SACRED HEART HIGH SCHOOL",0,0,7,7
"2022-23","660401","TARRYTOWN","662300145180","SACRED HEART HIGH SCHOOL",0,0,2,2
"2022-23","660402","IRVINGTON","662300145180","SACRED HEART HIGH SCHOOL",0,0,1,1
"2022-23","660409","ELMSFORD","662300145180","SACRED HEART HIGH SCHOOL",0,0,1,1
"2022-23","660900","MOUNT VERNON","662300145180","SACRED HEART HIGH SCHOOL",0,0,26,26
"2022-23","661401","OSSINING","662300145180","SACRED HEART HIGH SCHOOL",0,0,1,1
"2022-23","661500","PEEKSKILL","662300145180","SACRED HEART HIGH SCHOOL",0,0,1,1
"2022-23","662001","SCARSDALE","662300145180","SACRED HEART HIGH SCHOOL",0,0,3,3
"2022-23","662200","WHITE PLAINS","662300145180","SACRED HEART HIGH SCHOOL",0,0,5,5
"2022-23","662300","YONKERS","662300145180","SACRED HEART HIGH SCHOOL",0,0,139,139
"2022-23","300000","NYC CITY-WIDE","662300229082","STEIN YESHIVA OF LINCOLN PARK",7,3,2,5
"2022-23","500401","SUFFERN","662300229082","STEIN YESHIVA OF LINCOLN PARK",1,2,2,4
"2022-23","500402","EAST RAMAPO","662300229082","STEIN YESHIVA OF LINCOLN PARK",0,1,3,4
"2022-23","662200","WHITE PLAINS","662300229082","STEIN YESHIVA OF LINCOLN PARK",1,0,0,0
"2022-23","300000","NYC CITY-WIDE","662300315793","ST MARK'S LUTHERAN SCHOOL",5,10,4,14
"2022-23","660303","BRONXVILLE","662300315793","ST MARK'S LUTHERAN SCHOOL",1,2,0,2
"2022-23","660404","HASTINGS ON HUDSON","662300315793","ST MARK'S LUTHERAN SCHOOL",2,0,0,0
"2022-23","660900","MOUNT VERNON","662300315793","ST MARK'S LUTHERAN SCHOOL",0,0,1,1
"2022-23","661401","OSSINING","662300315793","ST MARK'S LUTHERAN SCHOOL",1,1,0,1
"2022-23","661500","PEEKSKILL","662300315793","ST MARK'S LUTHERAN SCHOOL",0,1,0,1
"2022-23","662300","YONKERS","662300315793","ST MARK'S LUTHERAN SCHOOL",8,26,7,33
"2022-23","300000","NYC CITY-WIDE","662300449883","OAKVIEW PREP SCHOOL",0,53,14,67
"2022-23","441600","NEWBURGH","662300449883","OAKVIEW PREP SCHOOL",0,1,0,1
"2022-23","660302","TUCKAHOE","662300449883","OAKVIEW PREP SCHOOL",0,2,0,2
"2022-23","660900","MOUNT VERNON","662300449883","OAKVIEW PREP SCHOOL",6,28,0,28
"2022-23","661100","NEW ROCHELLE","662300449883","OAKVIEW PREP SCHOOL",0,2,0,2
"2022-23","661500","PEEKSKILL","662300449883","OAKVIEW PREP SCHOOL",0,3,0,3
"2022-23","662001","SCARSDALE","662300449883","OAKVIEW PREP SCHOOL",0,3,0,3
"2022-23","662300","YONKERS","662300449883","OAKVIEW PREP SCHOOL",5,26,20,46
"2022-23","131601","ARLINGTON","662300625497","ANDALUSIA SCHOOL",1,1,0,1
"2022-23","300000","NYC CITY-WIDE","662300625497","ANDALUSIA SCHOOL",5,47,68,115
"2022-23","441903","TUXEDO","662300625497","ANDALUSIA SCHOOL",0,0,2,2
"2022-23","480101","MAHOPAC","662300625497","ANDALUSIA SCHOOL",0,1,0,1
"2022-23","480503","PUTNAM VALLEY","662300625497","ANDALUSIA SCHOOL",0,1,0,1
"2022-23","500304","NYACK","662300625497","ANDALUSIA SCHOOL",0,0,1,1
"2022-23","660302","TUCKAHOE","662300625497","ANDALUSIA SCHOOL",0,1,0,1
"2022-23","660303","BRONXVILLE","662300625497","ANDALUSIA SCHOOL",0,2,2,4
"2022-23","660401","TARRYTOWN","662300625497","ANDALUSIA SCHOOL",0,2,0,2
"2022-23","660407","GREENBURGH","662300625497","ANDALUSIA SCHOOL",0,1,0,1
"2022-23","660900","MOUNT VERNON","662300625497","ANDALUSIA SCHOOL",1,2,1,3
"2022-23","661100","NEW ROCHELLE","662300625497","ANDALUSIA SCHOOL",0,3,0,3
"2022-23","662001","SCARSDALE","662300625497","ANDALUSIA SCHOOL",0,0,2,2
"2022-23","662101","SOMERS","662300625497","ANDALUSIA SCHOOL",0,1,0,1
"2022-23","662200","WHITE PLAINS","662300625497","ANDALUSIA SCHOOL",0,3,3,6
"2022-23","662300","YONKERS","662300625497","ANDALUSIA SCHOOL",18,77,63,140
"2022-23","300000","NYC CITY-WIDE","662300998304","SARAH LAWRENCE EARLY CHLDHD CTR",1,3,0,3
"2022-23","660301","EASTCHESTER","662300998304","SARAH LAWRENCE EARLY CHLDHD CTR",1,0,0,0
"2022-23","660302","TUCKAHOE","662300998304","SARAH LAWRENCE EARLY CHLDHD CTR",1,0,0,0
"2022-23","660303","BRONXVILLE","662300998304","SARAH LAWRENCE EARLY CHLDHD CTR",2,0,0,0
"2022-23","660401","TARRYTOWN","662300998304","SARAH LAWRENCE EARLY CHLDHD CTR",0,2,0,2
"2022-23","660404","HASTINGS ON HUDSON","662300998304","SARAH LAWRENCE EARLY CHLDHD CTR",2,0,0,0
"2022-23","660407","GREENBURGH","662300998304","SARAH LAWRENCE EARLY CHLDHD CTR",2,0,0,0
"2022-23","660802","POCANTICO HILLS","662300998304","SARAH LAWRENCE EARLY CHLDHD CTR",2,0,0,0
"2022-23","660900","MOUNT VERNON","662300998304","SARAH LAWRENCE EARLY CHLDHD CTR",1,3,0,3
"2022-23","661100","NEW ROCHELLE","662300998304","SARAH LAWRENCE EARLY CHLDHD CTR",2,1,0,1
"2022-23","661904","PORT CHESTER-RYE","662300998304","SARAH LAWRENCE EARLY CHLDHD CTR",0,1,0,1
"2022-23","662300","YONKERS","662300998304","SARAH LAWRENCE EARLY CHLDHD CTR",5,3,0,3
"2022-23","480404","GARRISON","662401145110","ST COLUMBANUS SCHOOL",1,1,0,1
"2022-23","480601","BREWSTER","662401145110","ST COLUMBANUS SCHOOL",0,2,0,2
"2022-23","641401","PUTNAM","662401145110","ST COLUMBANUS SCHOOL",2,3,0,3
"2022-23","660203","HENDRICK HUDSON","662401145110","ST COLUMBANUS SCHOOL",0,1,3,4
"2022-23","661401","OSSINING","662401145110","ST COLUMBANUS SCHOOL",0,4,0,4
"2022-23","661500","PEEKSKILL","662401145110","ST COLUMBANUS SCHOOL",7,59,12,71
"2022-23","662401","LAKELAND","662401145110","ST COLUMBANUS SCHOOL",13,26,6,32
"2022-23","662402","YORKTOWN","662401145110","ST COLUMBANUS SCHOOL",0,6,1,7
"2022-23","131500","POUGHKEEPSIE","662401996415","SHRUB OAK INTERNATIONAL SCHOOL",0,1,0,1
"2022-23","300000","NYC CITY-WIDE","662401996415","SHRUB OAK INTERNATIONAL SCHOOL",0,1,14,15
"2022-23","480101","MAHOPAC","662401996415","SHRUB OAK INTERNATIONAL SCHOOL",0,1,0,1
"2022-23","521301","BALLSTON SPA","662401996415","SHRUB OAK INTERNATIONAL SCHOOL",0,1,0,1
"2022-23","660101","KATONAH LEWISBORO","662401996415","SHRUB OAK INTERNATIONAL SCHOOL",0,1,1,2
"2022-23","660301","EASTCHESTER","662401996415","SHRUB OAK INTERNATIONAL SCHOOL",0,0,1,1
"2022-23","660303","BRONXVILLE","662401996415","SHRUB OAK INTERNATIONAL SCHOOL",0,0,1,1
"2022-23","660501","HARRISON","662401996415","SHRUB OAK INTERNATIONAL SCHOOL",0,0,1,1
"2022-23","660701","MAMARONECK","662401996415","SHRUB OAK INTERNATIONAL SCHOOL",0,1,0,1
"2022-23","661100","NEW ROCHELLE","662401996415","SHRUB OAK INTERNATIONAL SCHOOL",0,1,2,3
"2022-23","661201","BYRAM HILLS","662401996415","SHRUB OAK INTERNATIONAL SCHOOL",0,0,1,1
"2022-23","661401","OSSINING","662401996415","SHRUB OAK INTERNATIONAL SCHOOL",0,0,1,1
"2022-23","662401","LAKELAND","662401996415","SHRUB OAK INTERNATIONAL SCHOOL",0,0,1,1
"2022-23","131601","ARLINGTON","662402145169","ST PATRICK SCHOOL",0,1,0,1
"2022-23","132101","WAPPINGERS","662402145169","ST PATRICK SCHOOL",0,1,0,1
"2022-23","300000","NYC CITY-WIDE","662402145169","ST PATRICK SCHOOL",0,1,0,1
"2022-23","480101","MAHOPAC","662402145169","ST PATRICK SCHOOL",1,32,6,38
"2022-23","480102","CARMEL","662402145169","ST PATRICK SCHOOL",1,1,1,2
"2022-23","480503","PUTNAM VALLEY","662402145169","ST PATRICK SCHOOL",0,2,2,4
"2022-23","480601","BREWSTER","662402145169","ST PATRICK SCHOOL",0,4,0,4
"2022-23","660101","KATONAH LEWISBORO","662402145169","ST PATRICK SCHOOL",1,1,2,3
"2022-23","660102","BEDFORD","662402145169","ST PATRICK SCHOOL",1,10,2,12
"2022-23","660202","CROTON HARMON","662402145169","ST PATRICK SCHOOL",0,1,0,1
"2022-23","660203","HENDRICK HUDSON","662402145169","ST PATRICK SCHOOL",1,5,3,8
"2022-23","661004","CHAPPAQUA","662402145169","ST PATRICK SCHOOL",0,1,0,1
"2022-23","661401","OSSINING","662402145169","ST PATRICK SCHOOL",0,2,0,2
"2022-23","661500","PEEKSKILL","662402145169","ST PATRICK SCHOOL",0,19,6,25
"2022-23","662101","SOMERS","662402145169","ST PATRICK SCHOOL",1,15,3,18
"2022-23","662401","LAKELAND","662402145169","ST PATRICK SCHOOL",2,23,5,28
"2022-23","662402","YORKTOWN","662402145169","ST PATRICK SCHOOL",17,20,6,26
"2022-23","662402","YORKTOWN","662402226291","TALMUD TORAH BETH YECHIEL",0,90,44,134
"2022-23","662402","YORKTOWN","662402226292","BETH MIRIAM LEAH",14,101,15,116
"2022-23","300000","NYC CITY-WIDE","662402228667","YESHIVA FARM SETTLEMENT",0,0,14,14
"2022-23","440102","WASHINGTONVILLE","662402228667","YESHIVA FARM SETTLEMENT",0,0,3,3
"2022-23","440401","PINE BUSH","662402228667","YESHIVA FARM SETTLEMENT",0,0,3,3
"2022-23","441201","MONROE WOODBURY","662402228667","YESHIVA FARM SETTLEMENT",0,0,8,8
"2022-23","441202","KIRYAS JOEL","662402228667","YESHIVA FARM SETTLEMENT",0,0,18,18
"2022-23","500401","SUFFERN","662402228667","YESHIVA FARM SETTLEMENT",0,0,1,1
"2022-23","500402","EAST RAMAPO","662402228667","YESHIVA FARM SETTLEMENT",0,0,24,24
"2022-23","660102","BEDFORD","662402228667","YESHIVA FARM SETTLEMENT",0,0,10,10
"2022-23","662402","YORKTOWN","662402228667","YESHIVA FARM SETTLEMENT",0,0,2,2
"2022-23","131500","POUGHKEEPSIE","662402996519","SONSHINE ACADEMY",1,0,0,0
"2022-23","480101","MAHOPAC","662402996519","SONSHINE ACADEMY",10,1,0,1
"2022-23","480102","CARMEL","662402996519","SONSHINE ACADEMY",2,0,0,0
"2022-23","661500","PEEKSKILL","662402996519","SONSHINE ACADEMY",1,0,0,0
"2022-23","662101","SOMERS","662402996519","SONSHINE ACADEMY",2,6,1,7
"2022-23","662402","YORKTOWN","662402996642","MARYEL SCHOOL OF NEW YORK",2,2,0,2
"2022-23","671201","PERRY","671201659765","SILVER LAKE MENNONITE SCHOOL",0,18,5,23
"2022-23","181001","LE ROY","671201995611","GILEAD SCHOOL OF DISCIPLESHIP",0,1,0,1
"2022-23","181201","PAVILION","671201995611","GILEAD SCHOOL OF DISCIPLESHIP",0,3,0,3
"2022-23","240401","GENESEO","671201995611","GILEAD SCHOOL OF DISCIPLESHIP",0,1,0,1
"2022-23","240901","MOUNT MORRIS","671201995611","GILEAD SCHOOL OF DISCIPLESHIP",0,2,6,8
"2022-23","241101","DALTON-NUNDA","671201995611","GILEAD SCHOOL OF DISCIPLESHIP",0,9,2,11
"2022-23","241701","YORK","671201995611","GILEAD SCHOOL OF DISCIPLESHIP",0,2,0,2
"2022-23","670201","ATTICA","671201995611","GILEAD SCHOOL OF DISCIPLESHIP",0,2,3,5
"2022-23","670401","LETCHWORTH","671201995611","GILEAD SCHOOL OF DISCIPLESHIP",0,9,7,16
"2022-23","671002","WYOMING","671201995611","GILEAD SCHOOL OF DISCIPLESHIP",0,0,3,3
"2022-23","671201","PERRY","671201995611","GILEAD SCHOOL OF DISCIPLESHIP",0,20,31,51
"2022-23","671501","WARSAW","671201995611","GILEAD SCHOOL OF DISCIPLESHIP",0,7,12,19
"2022-23","430700","GENEVA","680601166202","ST MICHAEL'S SCHOOL",1,0,0,0
"2022-23","430901","GORHAM-MIDDLESEX","680601166202","ST MICHAEL'S SCHOOL",0,5,0,5
"2022-23","431301","PHELPS-CLIFTON SPRINGS","680601166202","ST MICHAEL'S SCHOOL",0,4,0,4
"2022-23","572901","HAMMONDSPORT","680601166202","ST MICHAEL'S SCHOOL",0,2,0,2
"2022-23","680601","PENN YAN","680601166202","ST MICHAEL'S SCHOOL",12,36,0,36
"2022-23","680801","DUNDEE","680601166202","ST MICHAEL'S SCHOOL",3,8,0,8
"2022-23","680601","PENN YAN","680601655122","VALLEY VIEW SCHOOL",0,18,5,23
"2022-23","680601","PENN YAN","680601658405","TOWNLINE MENNONITE SCHOOL",0,18,6,24
"2022-23","680601","PENN YAN","680601659796","BENTON MENNONITE SCHOOL",0,25,4,29
"2022-23","680601","PENN YAN","680601659797","NEW CONQUEST MENNONITE SCHOOL",0,19,4,23
"2022-23","680601","PENN YAN","680601659798","TORREY RIDGE MENNONITE SCHOOL",0,25,7,32
"2022-23","680601","PENN YAN","680601659799","PINE GROVE MENNONITE SCHOOL",0,19,5,24
"2022-23","680601","PENN YAN","680601659800","CREEKSIDE MENNONITE SCHOOL",0,11,0,11
"2022-23","680601","PENN YAN","680601659802","SUNNY HAVEN MENNONITE SCHOOL",0,21,5,26
"2022-23","680601","PENN YAN","680601659803","WEST WOOD MENNONITE SCHOOL",0,22,6,28
"2022-23","680601","PENN YAN","680601659891","KASHONG SCHOOL",0,28,7,35
"2022-23","680801","DUNDEE","680601659945","WOOD CORNER MENNONITE SCHOOL",0,19,3,22
"2022-23","430901","GORHAM-MIDDLESEX","680601858004","EMMANUEL BAPTIST ACADEMY",0,2,4,6
"2022-23","570302","BATH","680601858004","EMMANUEL BAPTIST ACADEMY",0,1,0,1
"2022-23","570401","BRADFORD","680601858004","EMMANUEL BAPTIST ACADEMY",0,1,0,1
"2022-23","570603","CAMPBELL-SAVONA","680601858004","EMMANUEL BAPTIST ACADEMY",0,1,0,1
"2022-23","680601","PENN YAN","680601858004","EMMANUEL BAPTIST ACADEMY",0,8,3,11
"2022-23","680801","DUNDEE","680801655115","HICKORY KNOLL SCHOOL",0,26,4,30
"2022-23","680801","DUNDEE","680801658922","CRYSTAL VALLEY CHRISTIAN SCHOOL",0,17,8,25
"2022-23","680801","DUNDEE","680801659939","GRAVEL RUN MENNONITE SCHOOL",0,16,4,20
"2022-23","680801","DUNDEE","680801659940","PINE GLEN MENNONITE SCHOOL",0,17,6,23
"2022-23","680801","DUNDEE","680801659941","SCENIC VALLEY MENNONITE SCHOOL",0,12,3,15
"2022-23","680801","DUNDEE","680801659942","SPRING HILL MENNONITE SCHOOL",0,14,5,19
"2022-23","680801","DUNDEE","680801659943","SUNNY VIEW MENNONITE SCHOOL",0,23,7,30
