"ENTITY_CD","ENTITY_NAME","YEAR","PK12_Enrollment","SWD_Enrollment","Special_Education_Expenditures","Special_Education_Expenditures_PerSWD","Total_Expenditures","General_Education_Expenditures","General_Education_Expenditures_PerPupil","Special_Education_Expenditures_PerPupil"
"651501060000","NORTH ROSE-WOLCOTT CSD",2023,1127,161,1394055,8658.72670807454,30020472,28626417,25400.5474711624,1236.96095829636
"651501060000","NORTH ROSE-WOLCOTT CSD",2024,1108,182,6184070.28,33978.4081318681,32134769.85,25950699.57,23421.2089981949,5581.29086642599
"651501060000","NORTH ROSE-WOLCOTT CSD",2025,1058,196,5903482,30119.806122449,34400117,28496635,26934.4376181474,5579.85066162571
"651503040000","RED CREEK CSD",2019,897,164,3351237,20434.3719512195,11449146,8097909,9027.76923076923,3736.05016722408
"651503040000","RED CREEK CSD",2020,824,160,3161636,19760.225,17588592,14426956,17508.4417475728,3836.93689320388
"651503040000","RED CREEK CSD",2021,822,145,3144488,21686.124137931,17334730,14190242,17263.0681265207,3825.41119221411
"651503040000","RED CREEK CSD",2022,818,140,24366297,174044.978571429,19064512,-5301785,-6481.39975550122,29787.6491442543
"651503040000","RED CREEK CSD",2023,804,133,5381489,40462.3233082707,20966370,15584881,19384.1803482587,6693.39427860697
"651503040000","RED CREEK CSD",2024,797,154,4196360,27249.0909090909,24807922,20611562,25861.4328732748,5265.19447929737
"651503040000","RED CREEK CSD",2025,782,136,3878747,28520.1985294118,23635122,19756375,25263.9066496164,4960.03452685422
"660101030000","KATONAH-LEWISBORO UFSD ",2019,2955,520,9690994,18636.5269230769,95853203,86162209,29158.1079526227,3279.5241962775
"660101030000","KATONAH-LEWISBORO UFSD ",2020,2915,494,13564376,27458.2510121457,94339270,80774894,27710.0837049743,4653.30222984563
"660101030000","KATONAH-LEWISBORO UFSD ",2021,2896,465,12377114.08,26617.4496344086,95343015.71,82965901.63,28648.446695442,4273.86535911602
"660101030000","KATONAH-LEWISBORO UFSD ",2022,2886,467,13569864,29057.5246252677,99466825,85896961,29763.3267498267,4701.96257796258
"660101030000","KATONAH-LEWISBORO UFSD",2023,2816,437,14205020.99,32505.7688558352,102768699.65,88563678.66,31450.1699786932,5044.39665838068
"660101030000","KATONAH-LEWISBORO UFSD ",2024,2787,435,12318919,28319.3540229885,115199018.24,102880099.24,36914.2803157517,4420.13598851812
"660101030000","KATONAH-LEWISBORO UFSD",2025,2785,452,12977482.9,28711.2453539823,116497019.38,103519536.48,37170.3901184919,4659.77842010772
"660102060000","BEDFORD CSD",2019,3903,574,12288700.24,21408.8854355401,117021907.82,104733207.58,26834.0270509864,3148.52683576736
"660102060000","BEDFORD CSD",2020,3902,585,14018555.83,23963.3432991453,116601255.08,102582699.25,26289.7742824193,3592.65910558688
"660102060000","BEDFORD CSD",2021,3786,593,13947381.42,23520.0361214165,121359224.67,107411843.25,28370.7985340729,3683.93592709984
"660102060000","BEDFORD CSD",2022,3714,607,14914391,24570.6606260297,127725766,112811375,30374.6297792138,4015.72186322025
"660102060000","BEDFORD CSD",2023,3599,574,30288415.78,52767.2748780488,132073227.81,101784812.03,28281.4148457905,8415.78654626285
"660102060000","BEDFORD CSD",2024,3544,609,22503978.31,36952.3453366174,144678252.41,122174274.1,34473.5536399549,6349.88101297968
"660102060000","BEDFORD CSD",2025,3519,640,25522894.72,39879.523,154309191.97,128786297.25,36597.413256607,7252.8828417164
"660202030000","CROTON-HARMON UFSD ",2019,1573,213,4344363.16,20396.0711737089,37734874.68,33390511.52,21227.2800508582,2761.83290527654
"660202030000","CROTON-HARMON UFSD ",2020,1584,221,3485116.89,15769.7596832579,37174135.41,33689018.52,21268.3197727273,2200.20005681818
"660202030000","CROTON-HARMON UFSD ",2021,1524,224,4197220,18737.5892857143,38554634,34357414,22544.2349081365,2754.0813648294
"660202030000","CROTON-HARMON UFSD ",2022,1533,231,3973998,17203.4545454545,38146298,34172300,22291.128506197,2592.30136986301
"660202030000","CROTON-HARMON UFSD",2023,1525,215,3882847,18059.7534883721,40641477,36758630,24104.0196721311,2546.12918032787
"660202030000","CROTON-HARMON UFSD ",2024,1624,251,6013996.87,23960.1468924303,47956418.48,41942421.61,25826.6142918719,3703.20004310345
"660202030000","CROTON-HARMON UFSD",2025,1555,239,6205569.7,25964.7267782427,50079224.32,43873654.62,28214.5688874598,3990.72006430868
"660203060000","HENDRICK HUDSON CSD",2019,2320,350,8600859.28,24573.8836571429,65635717.03,57034857.75,24583.9904094828,3707.26693103448
"660203060000","HENDRICK HUDSON CSD",2020,2267,344,7926717.51,23042.7834593023,64763423.18,56836705.67,25071.3302470225,3496.5670533745
"660203060000","HENDRICK HUDSON CSD",2021,2211,359,10743579.84,29926.4062395543,66915766.38,56172186.54,25405.7831478969,4859.14963364993
"660203060000","HENDRICK HUDSON CSD",2022,2208,393,8642327,21990.6539440204,70592703,61950376,28057.2355072464,3914.09737318841
"660203060000","HENDRICK HUDSON CSD",2023,2226,413,9873989.23,23907.9642372881,73619140.45,63745151.22,28636.6357681941,4435.75437106918
"660203060000","HENDRICK HUDSON CSD",2024,2252,424,11408518,26906.8820754717,81872897.33,70464379.33,31289.6888676732,5065.94937833037
"660203060000","HENDRICK HUDSON CSD",2025,2171,411,11020708.72,26814.3764476886,86470429.43,75449720.71,34753.4411377246,5076.32829111009
"660301030000","EASTCHESTER UFSD ",2019,3228,481,14042705,29194.8128898129,75525474,61482769,19046.7066294919,4350.28035935564
"660301030000","EASTCHESTER UFSD ",2020,3232,482,14016991,29080.8941908714,75808341,61791350,19118.6107673267,4336.94028465346
"660301030000","EASTCHESTER UFSD ",2021,3178,487,13800364,28337.5030800821,75668537,61868173,19467.6441157961,4342.46821900566
"660301030000","EASTCHESTER UFSD ",2022,3137,480,11454158,23862.8291666667,81052478,69598320,22186.2671342047,3651.30953139943
"660301030000","EASTCHESTER UFSD",2023,3033,492,26416971.79,53693.0320934959,83438564.18,57021592.39,18800.3931388065,8709.84892515661
"660301030000","EASTCHESTER UFSD ",2024,3025,516,13551865.66,26263.3055426357,98024317.28,84472451.62,27924.7773950413,4479.95559008264
"660301030000","EASTCHESTER UFSD",2025,2941,484,14184013.18,29305.8123553719,101300833.52,87116820.34,29621.4962053723,4822.85385243115
"660302030000","TUCKAHOE UFSD ",2019,1156,174,4887226,28087.5057471264,29036376,24149150,20890.26816609,4227.70415224913
"660302030000","TUCKAHOE UFSD ",2020,1184,177,3733109,21091.011299435,29612532,25879423,21857.620777027,3152.96368243243
"660302030000","TUCKAHOE UFSD ",2021,1138,175,4076932.06,23296.7546285714,28934852.44,24857920.38,21843.5152724077,3582.54135325132
"660302030000","TUCKAHOE UFSD ",2022,1095,171,3658973,21397.5029239766,30461305,26802332,24477.0155251142,3341.52785388128
"660302030000","TUCKAHOE UFSD",2023,1098,177,4191980.43,23683.5052542373,30982943.47,26790963.04,24399.7841894353,3817.83281420765
"660302030000","TUCKAHOE UFSD ",2024,1121,187,5158945.84,27587.9456684492,36575009.84,31416064,28025.0347903657,4602.09263157895
"660302030000","TUCKAHOE UFSD",2025,1063,189,5384744.63,28490.7123280423,37905605.29,32520860.66,30593.4719285042,5065.61112888053
"660303030000","BRONXVILLE UFSD ",2019,1630,130,6151292,47317.6307692308,22692825,16541533,10148.1797546012,3773.79877300613
"660303030000","BRONXVILLE UFSD ",2020,1642,136,5612747,41270.1985294118,42262533,36649786,22320.2107186358,3418.23812423873
"660303030000","BRONXVILLE UFSD ",2021,1612,131,5757701.99,43951.9235877863,46743207.62,40985505.63,25425.2516315136,3571.7754280397
"660303030000","BRONXVILLE UFSD ",2022,1559,122,5174612,42414.8524590164,46271935,41097323,26361.3361128929,3319.18665811418
"660303030000","BRONXVILLE UFSD ",2024,1553,150,6003789.63,40025.2642,50124732.83,44120943.2,28410.1372826787,3865.9302189311
"660303030000","BRONXVILLE UFSD",2025,1584,169,5535887.13,32756.7285798817,53251678.96,47715791.83,30123.6059532828,3494.87823863636
"660401030000","UFSD OF THE TARRYTOWNS",2019,2796,340,8409400.54,24733.531,65530446.56,57121046.02,20429.5586623748,3007.65398426323
"660401030000","UFSD OF THE TARRYTOWNS",2020,2682,340,5481258.91,16121.3497352941,68578399.47,63097140.56,23526.152334079,2043.72069724087
"660401030000","UFSD OF THE TARRYTOWNS",2021,2610,349,6514473,18666.111747851,72679494.93,66165021.93,25350.5831149425,2495.96666666667
"660401030000","UFSD OF THE TARRYTOWNS",2022,2571,353,5956899,16875.0679886686,72670987,66714088,25948.6923376118,2316.95799299883
"660401030000","UFSD-TARRYTOWNS",2023,2595,354,7334286,20718.3220338983,76167207.44,68832921.44,26525.2105741811,2826.31445086705
"660401030000","UFSD OF THE TARRYTOWNS",2024,2731,352,10602067.47,30119.5098579545,87531759.95,76929692.48,28169.0561991944,3882.11917612596
"660401030000","UFSD-TARRYTOWNS",2025,2636,373,10760171.75,28847.6454423592,91005544.1,80245372.35,30442.0987670713,4082.00749241275
"660402020000","IRVINGTON UFSD ",2019,1763,187,6040103.59,32300.019197861,50611261.39,44571157.8,25281.4281338627,3426.03720363018
"660402020000","IRVINGTON UFSD ",2020,1776,196,6665824,34009.306122449,52107716.21,45441892.21,25586.6510191441,3753.27927927928
"660402020000","IRVINGTON UFSD ",2021,1726,201,7233523,35987.6766169154,53759994.58,46526471.58,26956.2407763615,4190.91714947856
"660402020000","IRVINGTON UFSD ",2022,1722,195,7816905,40086.6923076923,55188004,47371099,27509.3490127758,4539.43379790941
"660402020000","IRVINGTON UFSD",2023,1753,184,8390194,45598.8804347826,57924789.68,49534595.68,28257.042601255,4786.19167142042
"660402020000","IRVINGTON UFSD ",2024,1734,221,10577713.25,47862.9558823529,67256102.01,56678388.76,32686.4987081892,6100.18065167243
"660402020000","IRVINGTON UFSD",2025,1709,228,10798221.57,47360.6209210526,71545572.91,60747351.34,35545.5537390287,6318.44445289643
"660403030000","DOBBS FERRY UFSD ",2019,1492,213,5205286,24437.9624413146,42043638,36838352,24690.5844504021,3488.79758713137
"660403030000","DOBBS FERRY UFSD ",2020,1516,214,5466125,25542.6401869159,41762361,36296236,23942.1081794195,3605.62335092348
"660403030000","DOBBS FERRY UFSD ",2021,1495,222,10385382,46781,42598739,32213357,21547.3959866221,6946.74381270903
"660403030000","DOBBS FERRY UFSD ",2022,1510,212,5800394,27360.3490566038,57399402,51599008,34171.5284768212,3841.32052980132
"660403030000","DOBBS FERRY UFSD",2023,1514,206,6160456,29905.1262135922,47167262,41006806,27085.0766182299,4068.99339498018
"660403030000","DOBBS FERRY UFSD ",2024,1492,214,7802355,36459.6028037383,52476490,44674135,29942.4497319035,5229.46045576408
"660403030000","DOBBS FERRY UFSD",2025,1481,189,11010507,58256.6507936508,54788599,43778092,29559.8190411884,7434.50844024308
"660404030000","HASTINGS-ON-HUDSON UFSD ",2019,1655,228,7999108,35083.8070175439,45791159,37792051,22835.0761329305,4833.29788519637
"660404030000","HASTINGS-ON-HUDSON UFSD ",2020,1656,227,5928666,26117.4713656388,46028738,40100072,24215.0193236715,3580.11231884058
"660404030000","HASTINGS-ON-HUDSON UFSD ",2021,1581,215,6036165.24,28075.1871627907,46467222.31,40431057.07,25573.0911258697,3817.94132827324
"660404030000","HASTINGS-ON-HUDSON UFSD ",2022,1601,215,6684678,31091.5255813953,49034150,42349472,26451.8875702686,4175.31417863835
"660404030000","HASTINGS-ON-HUDSON UFSD",2023,1611,220,6502741.23,29557.9146818182,49610367.11,43107625.88,26758.3028429547,4036.46258845438
"660404030000","HASTINGS-ON-HUDSON UFSD ",2024,1579,212,3691979.6,17414.9981132075,54676487.4,50984507.8,32289.111969601,2338.17580747308
"660404030000","HASTINGS-ON-HUDSON UFSD",2025,1597,225,7253956.56,32239.8069333333,56877652.98,49623696.42,31073.0722730119,4542.23954915466
"660405030000","ARDSLEY UFSD ",2019,2276,290,8512249.54,29352.5846206897,58738112.15,50225862.61,22067.6022012302,3740.00419156415
"660405030000","ARDSLEY UFSD ",2020,2325,280,8918192.04,31850.6858571429,58539708.98,49621516.94,21342.5879311828,3835.78152258064
"660405030000","ARDSLEY UFSD ",2021,2310,281,9775508.83,34788.2876512456,59935172.28,50159663.45,21714.140021645,4231.822004329
"660405030000","ARDSLEY UFSD ",2022,2332,298,10092030,33865.8724832215,61859698,51767668,22198.8284734134,4327.62864493997
"660405030000","ARDSLEY UFSD",2023,2300,298,10873228.04,36487.3424161074,63876100.31,53002872.27,23044.727073913,4727.49045217391
"660405030000","ARDSLEY UFSD ",2024,2323,324,0,0,71971501.42,71971501.42,30982.1357813173,0
"660405030000","ARDSLEY UFSD",2025,2326,358,13563880.65,37887.9347765363,75534785.16,61970904.51,26642.6932545142,5831.41902407567
"660406030000","EDGEMONT UFSD ",2019,2034,252,5614525.19,22279.8618650794,53226019.78,47611494.59,23407.8144493609,2760.33686823992
"660406030000","EDGEMONT UFSD ",2020,2049,249,9275949,37252.8072289157,53590481.72,44314532.72,21627.3951781357,4527.06149341142
"660406030000","EDGEMONT UFSD ",2021,2027,268,9538824,35592.6268656716,54611503,45072679,22236.1514553527,4705.88258510113
"660406030000","EDGEMONT UFSD ",2022,1970,257,9762896,37987.9221789883,56929205,47166309,23942.2888324873,4955.7847715736
"660406030000","EDGEMONT UFSD",2023,1930,251,10061417,40085.3266932271,60726179,50664762,26251.1720207254,5213.16943005181
"660406030000","EDGEMONT UFSD ",2024,1848,232,11042277.98,47596.0257758621,61565561.03,50523283.05,27339.4388798701,5975.25864718615
"660406030000","EDGEMONT UFSD",2025,1830,230,11767963.66,51165.0593913043,65212992.33,53445028.67,29204.9336994536,6430.58123497268
"660407060000","GREENBURGH CSD",2019,1779,278,8477929.17,30496.1480935252,58871986.94,50394057.77,28327.1825576166,4765.55883642496
"660407060000","GREENBURGH CSD",2020,1712,286,8068513,28211.5839160839,58917958,50849445,29701.7786214953,4712.91647196262
"660407060000","GREENBURGH CSD",2021,1650,247,5848014.57,23676.1723481781,55828771.8,49980757.23,30291.3680181818,3544.25125454545
"660407060000","GREENBURGH CSD",2022,1639,261,6266944,24011.2796934866,58744440,52477496,32017.9963392312,3823.63880414887
"660407060000","GREENBURGH CSD",2023,1655,267,6775335,25375.7865168539,59047482,52272147,31584.3788519637,4093.8580060423
"660407060000","GREENBURGH CSD",2024,1629,310,5794693,18692.5580645161,69847403,64052710,39320.2639656231,3557.2087170043
"660407060000","GREENBURGH CSD",2025,1560,330,8472637.26,25674.6583636364,70453185.19,61980547.93,39731.1204679487,5431.17773076923
"660409020000","ELMSFORD UFSD ",2019,1030,140,12059940.81,86142.4343571429,28140649.87,16080709.06,15612.3388932039,11708.6803980583
"660409020000","ELMSFORD UFSD ",2020,1002,130,4050890.5,31160.6961538462,28676871.44,24625980.94,24576.8272854291,4042.80489021956
"660409020000","ELMSFORD UFSD ",2021,983,124,3822382.27,30825.6634677419,29053918.27,25231536,25667.8901322482,3888.48654120041
"660409020000","ELMSFORD UFSD ",2022,963,116,2574463,22193.6465517241,28429160,25854697,26848.0758047767,2673.3779854621
"660409020000","ELMSFORD UFSD",2023,1020,134,2510488.62,18734.9897014925,29925610.6,27415121.98,26877.5705686274,2461.26335294118
"660409020000","ELMSFORD UFSD ",2024,1049,137,5233786.53,38202.8213868613,36791015.73,31557229.2,30083.1546234509,4989.31032411821
"660409020000","ELMSFORD UFSD",2025,999,128,2761186.57,21571.770078125,40622986.38,37861799.81,37899.6995095095,2763.95052052052
"660410020000","GREENBURGH-GRAHAM UFSD ",2021,67,65,0,0,19472374.16,19472374.16,290632.450149254,0
"660410020000","GREENBURGH-GRAHAM UFSD ",2022,109,63,9137719,145043.158730159,19646915,10509196,96414.6422018349,83832.2844036697
"660410020000","GREENBURGH-GRAHAM UFSD ",2024,232,227,16000,70.4845814977974,20062832.75,20046832.75,86408.7618534483,68.9655172413793
"660412020000","GREENBURGH-NORTH CASTLE UFSD ",2021,386,385,15350452,39871.3038961039,27506576,12156124,31492.5492227979,39768.0103626943
"660412020000","GREENBURGH-NORTH CASTLE UFSD ",2022,373,349,18633063,53389.8653295129,28274567,9641504,25848.5361930295,49954.5924932976
"660412020000","GREENBURGH-NORTH CASTLE UFSD",2023,430,427,18888657,44235.7306791569,32324624.02,13435967.02,31246.4349302326,43927.1093023256
"660412020000","GREENBURGH-NORTH CASTLE UFSD ",2024,439,435,33812797,77730.5678160919,33863209,50412,114.833712984055,77022.3166287016
"660412020000","GREENBURGH-NORTH CASTLE UFSD",2025,437,434,33757087,77781.3064516129,34246804,489717,1120.63386727689,77247.3386727689
"660501060000","HARRISON CSD",2019,3635,464,12379553,26680.0711206897,103015364,90635811,24934.198349381,3405.65419532325
"660501060000","HARRISON CSD",2020,3653,515,13362590,25946.7766990291,105547100,92184510,25235.288803723,3657.9770052012
"660501060000","HARRISON CSD",2021,3606,538,14959692,27806.1189591078,109715796,94756104,26277.3444259567,4148.55574043261
"660501060000","HARRISON CSD",2022,3613,596,14859155,24931.4681208054,111833811,96974656,26840.4804871298,4112.69166897315
"660501060000","HARRISON CSD",2023,3624,600,16218008,27030.0133333333,118675038,102457030,28271.8073951435,4475.16777041943
"660501060000","HARRISON CSD",2024,3741,633,20897241.65,33013.0199842022,131884815.52,110987573.87,29667.8892996525,5586.00418337343
"660501060000","HARRISON CSD",2025,3792,675,22351423.96,33113.2206814815,135894551.99,113543128.03,29942.808024789,5894.36285864979
"660701030000","MAMARONECK UFSD ",2019,5664,745,20402022,27385.2644295302,127804600.52,107402578.52,18962.3196539548,3602.05190677966
"660701030000","MAMARONECK UFSD ",2020,5608,756,7574123,10018.6812169312,128164129.53,120590006.53,21503.2108648359,1350.59254636234
"660701030000","MAMARONECK UFSD ",2021,5465,725,5804606,8006.35310344828,127824028.77,122019422.77,22327.4332607502,1062.14199451052
"660701030000","MAMARONECK UFSD ",2022,5384,675,20070196,29733.6237037037,130618184,110547988,20532.6872213967,3727.74814264487
"660701030000","MAMARONECK UFSD",2023,5452,660,18053875,27354.3560606061,136551355.36,118497480.36,21734.6809170946,3311.4224137931
"660701030000","MAMARONECK UFSD ",2024,5626,747,22373700.14,29951.4058099063,150262166.75,127888466.61,22731.686208674,3976.8396978315
"660701030000","MAMARONECK UFSD",2025,5521,810,24345588.09,30056.2815925926,153238759.61,128893171.52,23345.9828871581,4409.63377830103
"660801060000","MOUNT PLEASANT CSD",2019,1903,300,8927242,29757.4733333333,51460918.89,42533676.89,22350.8549080399,4691.14135575407
"660801060000","MOUNT PLEASANT CSD",2020,1902,318,9567997.82,30088.0434591195,52667349.55,43099351.73,22660.0166824395,5030.49307045216
"660801060000","MOUNT PLEASANT CSD",2021,1897,344,9899443,28777.4505813953,53199523.97,43300080.97,22825.5566526094,5218.47285187138
"660801060000","MOUNT PLEASANT CSD",2022,1885,341,10143243,29745.5806451613,55782837,45639594,24211.9862068966,5381.03076923077
"660801060000","MT PLEASANT CSD",2023,1918,338,11093848,32822.0355029586,57761564.24,46667716.24,24331.4474661105,5784.070907195
"660801060000","MOUNT PLEASANT CSD",2024,1936,367,11178104.55,30458.0505449591,66464600.99,55286496.44,28557.074607438,5773.81433367769
"660801060000","MT PLEASANT CSD",2025,1941,380,11688659.88,30759.6312631579,67461639.21,55772979.33,28734.1470015456,6021.97829984544
"660802040000","POCANTICO HILLS CSD",2019,311,30,1123331,37444.3666666667,16624693,15501362,49843.6077170418,3611.99678456592
"660802040000","POCANTICO HILLS CSD",2020,308,27,1778710,65878.1481481481,16588356,14809646,48083.2662337662,5775.03246753247
"660802040000","POCANTICO HILLS CSD",2021,309,30,2027021,67567.3666666667,17639234,15612213,50524.9611650485,6559.93851132686
"660802040000","POCANTICO HILLS CSD",2022,300,28,2023961,72284.3214285714,18356797,16332836,54442.7866666667,6746.53666666667
"660802040000","POCANTICO HILLS CSD",2023,320,25,1918877,76755.08,20091363.35,18172486.35,56789.01984375,5996.490625
"660802040000","POCANTICO HILLS CSD",2024,339,32,5087696,158990.5,29540932,24453236,72133.4395280236,15007.9528023599
"660802040000","POCANTICO HILLS CSD",2025,322,26,5477522,210673.923076923,22383547,16906025,52503.1832298137,17010.9378881988
"660803020000","HAWTHORNE-CEDAR KNOLLS UFSD ",2021,186,173,0,0,16456846.36,16456846.36,88477.6686021505,0
"660803020000","HAWTHORNE-CEDAR KNOLLS UFSD ",2022,115,96,176954,1843.27083333333,14057278,13880324,120698.469565217,1538.73043478261
"660803020000","HAWTHORNE-CEDAR KNOLLS UFSD",2023,167,160,220553,1378.45625,14038780.6,13818227.6,82743.8778443114,1320.67664670659
"660803020000","HAWTHORNE-CEDAR KNOLLS UFSD ",2024,184,174,240543.81,1382.43568965517,15155096.03,14914552.22,81057.3490217391,1307.30331521739
"660803020000","HAWTHORNE-CEDAR KNOLLS UFSD",2025,190,189,633199.84,3350.2637037037,16007049.95,15373850.11,80915.0005789474,3332.63073684211
"660804020000","MOUNT PLEASANT-COTTAGE UFSD ",2021,208,172,8638999,50226.738372093,18028150,9389151,45140.1490384615,41533.6490384615
"660804020000","MOUNT PLEASANT-COTTAGE UFSD ",2022,203,165,10573292,64080.5575757576,18714598,8141306,40104.9556650246,52085.1822660099
"660804020000","MT PLEASANT-COTTAGE UFSD",2023,219,193,10452812,54159.6476683938,18392935,7940123,36256.2694063927,47729.7351598173
"660804020000","MOUNT PLEASANT-COTTAGE UFSD ",2024,192,175,9322149.97,53269.4284,18198491.32,8876341.35,46230.94453125,48552.8644270833
"660804020000","MT PLEASANT-COTTAGE UFSD",2025,237,216,10940926,50652.4351851852,20876776.71,9935850.71,41923.4207172996,46164.2447257384
"660805030000","VALHALLA UFSD ",2019,1404,188,7782803,41397.8882978723,42820375,35037572,24955.5356125356,5543.30698005698
"660805030000","VALHALLA UFSD ",2020,1387,171,7399668.01,43272.9123391813,41792642.9,34392974.89,24796.6653857246,5335.01658976208
"660805030000","VALHALLA UFSD ",2021,1377,154,6112420,39691.038961039,44188346,38075926,27651.3623819898,4438.93972403776
"660805030000","VALHALLA UFSD ",2022,1357,148,5772345,39002.3310810811,44560090,38787745,28583.4524686809,4253.75460574797
"660805030000","VALHALLA UFSD",2023,1357,145,5971286,41181.2827586207,47099937,41128651,30308.5121591747,4400.35814296242
"660805030000","VALHALLA UFSD ",2024,1443,140,6388274.54,45630.5324285714,51163898.4,44775623.86,31029.5383645184,4427.07868329868
"660805030000","VALHALLA UFSD",2025,1426,138,6226003.9,45115.9702898551,53702161.35,47476157.45,33293.2380434783,4366.06164095372
"660806020000","MOUNT PLEASANT-BLYTHEDALE UFSD ",2021,131,123,3469555,28207.7642276423,7732356,4262801,32540.465648855,26485.1526717557
"660806020000","MOUNT PLEASANT-BLYTHEDALE UFSD ",2022,119,119,4089521,34365.7226890756,8095644,4006123,33664.8991596639,34365.7226890756
"660806020000","MT PLEASANT-BLYTHEDALE UFSD",2023,120,120,4804958,40041.3166666667,8800383.81,3995425.81,33295.2150833333,40041.3166666667
"660806020000","MOUNT PLEASANT-BLYTHEDALE UFSD ",2024,126,126,9350267,74208.4682539683,9350267,0,0,74208.4682539683
"660806020000","MT PLEASANT-BLYTHEDALE UFSD",2025,132,124,10297941,83047.9112903226,10297941,0,0,78014.7045454545
"660809030000","PLEASANTVILLE UFSD ",2019,1703,298,8823927,29610.4932885906,43400197,34576270,20303.1532589548,5181.40164415737
"660809030000","PLEASANTVILLE UFSD ",2020,1695,333,8926984,26807.7597597598,42889074,33962090,20036.6312684366,5266.65722713864
"660809030000","PLEASANTVILLE UFSD ",2021,1635,331,10145744,30651.7945619335,43316872,33171128,20288.1516819572,6205.34801223242
"660809030000","PLEASANTVILLE UFSD ",2022,1605,336,10068618,29966.125,44915261,34846643,21711.3040498442,6273.28224299065
"660809030000","PLEASANTVILLE UFSD",2023,1629,329,10497975,31908.7386018237,47398163,36900188,22652.0491098834,6444.42909760589
"660809030000","PLEASANTVILLE UFSD ",2024,1628,332,13593956.73,40945.6528012048,52232628.24,38638671.51,23733.8277088452,8350.09627149877
"660809030000","PLEASANTVILLE UFSD",2025,1603,330,13970254.66,42334.105030303,53226915.18,39256660.52,24489.4950218341,8715.06840923269
"660900010000","MOUNT VERNON SD",2019,8101,1372,57211556,41699.3848396501,207586320,150374764,18562.4940130848,7062.28317491668
"660900010000","MOUNT VERNON SD",2020,7595,1291,46770487,36228.1076684741,210081910,163311423,21502.4915075708,6158.06280447663
"660900010000","MOUNT VERNON SD",2021,7232,1235,39221761,31758.5109311741,205404006,166182245,22978.7396294248,5423.36297013274
"660900010000","MOUNT VERNON SD",2022,6860,1238,101207856,81751.0953150242,215791076,114583220,16703.0932944606,14753.3317784257
"660900010000","MT VERNON SD",2023,6864,1267,43689690,34482.7861089187,235242418,191552728,27906.865967366,6365.04807692308
"660900010000","MOUNT VERNON SD",2024,6852,1329,40405045.67,30402.5926787058,249835987.82,209430942.15,30564.9360989492,5896.82511237595
"660900010000","MT VERNON SD",2025,6713,1388,25866306.5,18635.6675072046,245823470.65,219957164.15,32765.8519514375,3853.16646804707
"661004060000","CHAPPAQUA CSD",2019,3709,365,11067482,30321.8684931507,107062454.8,95994972.8,25881.631922351,2983.95308708547
"661004060000","CHAPPAQUA CSD",2020,3625,349,10396390,29789.0830945559,105375945,94979555,26201.2565517241,2867.96965517241
"661004060000","CHAPPAQUA CSD",2021,3553,384,11638667,30309.0286458333,110059418,98420751,27700.746130031,3275.72952434562
"661004060000","CHAPPAQUA CSD",2022,3538,381,12736432,33428.9553805774,113337819,100601387,28434.5356133409,3599.89598643301
"661004060000","CHAPPAQUA CSD",2023,3545,386,12802598,33167.3523316062,113677616,100875018,28455.5763046544,3611.45218617772
"661004060000","CHAPPAQUA CSD",2024,3548,420,12289874.09,29261.6049761905,128676716.89,116386842.8,32803.5069898534,3463.88784949267
"661004060000","CHAPPAQUA CSD",2025,3509,423,7686210.15,18170.7095744681,131244165.95,123557955.8,35211.7286406384,2190.42751496153
"661100010000","NEW ROCHELLE CITY SD",2019,10851,1499,64019647.57,42708.2372048032,238943393.21,174923745.64,16120.518444383,5899.88457930145
"661100010000","NEW ROCHELLE CITY SD",2020,10486,1531,26994310.01,17631.815813194,240474689.58,213480379.57,20358.6095336639,2574.31909307648
"661100010000","NEW ROCHELLE CITY SD",2021,10160,1490,55415719.7,37191.7581879195,250344644.17,194928924.47,19185.9177627953,5454.30312007874
"661100010000","NEW ROCHELLE CITY SD",2022,9920,1521,26817925,17631.771860618,265060925,238243000,24016.4314516129,2703.41985887097
"661100010000","NEW ROCHELLE CITY SD",2023,9909,1633,39717415.6,24321.7486834048,274428104.81,234710689.21,23686.6171369462,4008.21632859017
"661100010000","NEW ROCHELLE CITY SD",2024,10064,1750,36670796.41,20954.7408057143,317722266.44,281051470.03,27926.4179282591,3643.75957968998
"661100010000","NEW ROCHELLE CITY SD",2025,9846,1899,34188906.64,18003.6369878884,333868380.75,299679474.11,30436.6721622994,3472.36508632947
"661201060000","BYRAM HILLS CSD",2019,2299,340,9444144.04,27776.8942352941,77298551.88,67854407.84,29514.7489517181,4107.9356415833
"661201060000","BYRAM HILLS CSD",2020,2274,321,9838008.28,30648.0008722741,78589559.94,68751551.66,30233.7518293755,4326.30091468777
"661201060000","BYRAM HILLS CSD",2021,2261,320,10476841.62,32740.1300625,82713172.77,72236331.15,31948.8417293233,4633.72030959752
"661201060000","BYRAM HILLS CSD",2022,2313,324,10483199,32355.5524691358,83963156,73479957,31768.2477302205,4532.2952875054
"661201060000","BYRAM HILLS CSD",2023,2299,308,11214277.28,36409.9911688312,86715454.41,75501177.13,32840.8773945194,4877.89355371901
"661201060000","BYRAM HILLS CSD",2024,2341,307,12420434.21,40457.4404234528,96015664.99,83595230.78,35709.1972575822,5305.61051260145
