ENTITY_CD	ENTITY_NAME	YEAR	PK12_Enrollment	SWD_Enrollment	Special_Education_Expenditures	Special_Education_Expenditures_PerSWD	Total_Expenditures	General_Education_Expenditures	General_Education_Expenditures_PerPupil	Special_Education_Expenditures_PerPupil
6.4161E+11	CAMBRIDGE CSD	2020	823	141	1889124.88	13398.04879	16663858.43	14774733.55	17952.28864	2295.412977
6.4161E+11	CAMBRIDGE CSD	2021	779	137	1857820.83	13560.73599	16726815.4	14868994.57	19087.28443	2384.879114
6.4161E+11	CAMBRIDGE CSD	2022	817	154	1604669	10419.92857	17468186	15863517	19416.78947	1964.099143
6.4161E+11	CAMBRIDGE CSD	2023	810	151	3175667	21030.90728	19168773	15993106	19744.57531	3920.576543
6.4161E+11	CAMBRIDGE CSD	2024	805	136	2269073.5	16684.36397	22105463.86	19836390.36	24641.47871	2818.724845
6.4161E+11	CAMBRIDGE CSD	2025	780	145	2991343.46	20629.9549	22237433.49	19246090.03	24674.4744	3835.055718
6.41701E+11	WHITEHALL CSD	2019	718	135	1513864	11213.80741	13924250.01	12410386.01	17284.66018	2108.445682
6.41701E+11	WHITEHALL CSD	2020	719	134	1701300	12696.26866	15078131	13376831	18604.77191	2366.20306
6.41701E+11	WHITEHALL CSD	2021	693	115	468162	4070.973913	15612674	15144512	21853.55267	675.5584416
6.41701E+11	WHITEHALL CSD	2022	731	118	219758	1862.355932	16801423	16581665	22683.53625	300.626539
6.41701E+11	WHITEHALL CSD	2023	673	123	1853726	15070.94309	18391691	16537965	24573.49926	2754.421991
6.41701E+11	WHITEHALL CSD	2024	675	139	3289236	23663.56835	18560975	15271739	22624.79852	4872.942222
6.41701E+11	WHITEHALL CSD	2025	657	142	3307083	23289.3169	19511862	16204779	24664.80822	5033.611872
6.50101E+11	NEWARK CSD	2019	2165	268	7618657	28427.82463	40956233	33337576	15398.41848	3519.010162
6.50101E+11	NEWARK CSD	2020	2091	271	7744276	28576.66421	42043394	34299118	16403.21282	3703.623147
6.50101E+11	NEWARK CSD	2021	2000	266	3999452	15035.53383	42429656	38430204	19215.102	1999.726
6.50101E+11	NEWARK CSD	2022	1941	267	3854923	14437.91386	44573251	40718328	20978.01546	1986.049974
6.50101E+11	NEWARK CSD	2023	1929	277	4391950	15855.41516	48472072	44080122	22851.28149	2276.801452
6.50101E+11	NEWARK CSD	2024	1846	285	9948635.07	34907.49147	54999387.73	45050752.66	24404.52473	5389.293104
6.50101E+11	NEWARK CSD	2025	1817	302	9569920	31688.47682	56769439	47199519	25976.62025	5266.879472
6.50301E+11	CLYDE-SAVANNAH CSD	2019	790	131	3234830.68	24693.36397	18507269.73	15272439.05	19332.20133	4094.72238
6.50301E+11	CLYDE-SAVANNAH CSD	2020	784	127	1861728	14659.27559	16899553	15037825	19180.89923	2374.653061
6.50301E+11	CLYDE-SAVANNAH CSD	2021	730	121	1868266	15440.21488	16088213	14219947	19479.37945	2559.268493
6.50301E+11	CLYDE-SAVANNAH CSD	2022	773	124	2069210	16687.17742	17370402	15301192	19794.55627	2676.856404
6.50301E+11	CLYDE-SAVANNAH CSD	2023	770	131	2286616	17455.08397	20305883	18019267	23401.64545	2969.631169
6.50301E+11	CLYDE-SAVANNAH CSD	2024	757	126	4127113	32754.86508	23688365	19561252	25840.49141	5451.932629
6.50301E+11	CLYDE-SAVANNAH CSD	2025	692	123	3981772	32372.13008	26052108	22070336	31893.54913	5754.00578
6.50501E+11	LYONS CSD	2019	945	126	4464513.39	35432.64595	22313468.65	17848955.26	18887.78334	4724.352794
6.50501E+11	LYONS CSD	2020	872	130	4591969	35322.83846	22431637	17839668	20458.33486	5266.019495
6.50501E+11	LYONS CSD	2021	871	136	1687786	12410.19118	21061804.16	19374018.16	22243.41924	1937.756602
6.50501E+11	LYONS CSD	2022	842	137	1795186	13103.54745	23630438	21835252	25932.60333	2132.049881
6.50501E+11	LYONS CSD	2023	875	132	0	0	25533658	25533658	29181.32343	0
6.50501E+11	LYONS CSD	2024	900	157	5686246.5	36218.13057	30403118	24716871.5	27463.19056	6318.051667
6.50501E+11	LYONS CSD	2025	916	179	5205412.28	29080.51553	32416636.04	27211223.76	29706.57616	5682.764498
6.50701E+11	MARION CSD	2019	708	95	2867973	30189.18947	15029000	12161027	17176.59181	4050.809322
6.50701E+11	MARION CSD	2020	687	108	2685341	24864.26852	15418564	12733223	18534.5313	3908.793304
6.50701E+11	MARION CSD	2021	610	102	2443155	23952.5	15396138	12952983	21234.39836	4005.172131
6.50701E+11	MARION CSD	2022	641	84	3404109	40525.10714	17018916	13614807	21239.94852	5310.622465
6.50701E+11	MARION CSD	2023	648	83	2412109	29061.55422	18645907	16233798	25052.15741	3722.390432
6.50701E+11	MARION CSD	2024	627	103	0	0	20692058	20692058	33001.6874	0
6.50701E+11	MARION CSD	2025	603	110	3664994	33318.12727	20229475	16564481	27470.11774	6077.933665
6.50801E+11	WAYNE CSD	2019	2257	325	5304016	16320.04923	41589636	36285620	16076.92512	2350.029242
6.50801E+11	WAYNE CSD	2020	2127	320	7953894.1	24855.91906	38904572.89	30950678.79	14551.32994	3739.489469
6.50801E+11	WAYNE CSD	2021	2035	311	7600788	24439.8328	38705620	31104832	15284.92973	3735.030958
6.50801E+11	WAYNE CSD	2022	2018	322	7510116	23323.34161	40290221	32780105	16243.85778	3721.563925
6.50801E+11	WAYNE CSD	2023	2043	335	8313938	24817.72537	43343180	35029242	17145.98238	4069.475281
6.50801E+11	WAYNE CSD	2024	2091	331	8060938	24353.28701	50536118.82	42475180.82	20313.33373	3855.063606
6.50801E+11	WAYNE CSD	2025	2031	332	8411042.04	25334.46398	53442930.37	45031888.33	22172.27392	4141.330399
6.50901E+11	PALMYRA-MACEDON CSD	2019	1900	232	4071178	17548.18103	32114436	28043258	14759.60947	2142.725263
6.50901E+11	PALMYRA-MACEDON CSD	2020	1861	236	4293125	18191.20763	34386838	30093713	16170.72166	2306.891456
6.50901E+11	PALMYRA-MACEDON CSD	2021	1799	207	4344604	20988.42512	34888224	30543620	16978.11006	2415.010561
6.50901E+11	PALMYRA-MACEDON CSD	2022	1780	223	4520440	20271.03139	37522374	33001934	18540.41236	2539.573034
6.50901E+11	PALMYRA-MACEDON CSD	2023	1771	208	6461349	31064.17788	38607089	32145740	18151.18012	3648.418408
6.50901E+11	PALMYRA-MACEDON CSD	2024	1733	230	6583986	28626.02609	45482183	38898197	22445.58396	3799.184074
6.50901E+11	PALMYRA-MACEDON CSD	2025	1637	224	7324479	32698.56696	48385989	41061510	25083.39035	4474.330483
6.50902E+11	GANANDA CSD	2019	941	93	1816776	19535.22581	17074579	15257803	16214.4559	1930.686504
6.50902E+11	GANANDA CSD	2020	975	113	1694468	14995.29204	18016773	16322305	16740.82564	1737.915897
6.50902E+11	GANANDA CSD	2021	887	100	1774052	17740.52	17174570	15400518	17362.47802	2000.058625
6.50902E+11	GANANDA CSD	2022	897	100	2219696	22196.96	19868847	17649151	19675.75362	2474.57748
6.50902E+11	GANANDA CSD	2023	880	97	2452575.95	25284.28814	20812108.99	18359533.04	20863.10573	2787.018125
6.50902E+11	GANANDA CSD	2024	862	116	3615270	31166.12069	24376123.51	20760853.51	24084.51683	4194.048724
6.50902E+11	GANANDA CSD	2025	839	109	3772723.31	34612.14046	24977501.39	21204778.08	25273.87137	4496.690477
6.51201E+11	SODUS CSD	2019	1060	137	3464705.66	25289.82234	6495116.96	3030411.3	2858.878585	3268.590245
6.51201E+11	SODUS CSD	2020	1026	157	4270560.22	27201.02051	21287339.72	17016779.5	16585.55507	4162.339396
6.51201E+11	SODUS CSD	2021	998	158	6296688	39852.4557	25387392	19090704	19128.96192	6309.306613
6.51201E+11	SODUS CSD	2022	1007	156	1077047	6904.147436	33066331	31989284	31766.91559	1069.560079
6.51201E+11	SODUS CSD	2023	1031	156	2158992.43	13839.69506	23745535	21586542.57	20937.48067	2094.076072
6.51201E+11	SODUS CSD	2024	1084	190	2354376.98	12391.45779	26735684.32	24381307.34	22491.98094	2171.934483
6.51201E+11	SODUS CSD	2025	1031	163	1253508.76	7690.237791	28278928.25	27025419.49	26212.82201	1215.81839
6.51402E+11	WILLIAMSON CSD	2019	1088	145	2853854	19681.75172	17753821	14899967	13694.82261	2623.027574
6.51402E+11	WILLIAMSON CSD	2020	1049	138	3619626	26229.17391	19579021	15959395	15213.91325	3450.549094
6.51402E+11	WILLIAMSON CSD	2021	1043	138	2499004	18108.72464	19874805	17375801	16659.44487	2395.976989
6.51402E+11	WILLIAMSON CSD	2022	1011	123	2709550	22028.86179	21051365	18341815	18142.25025	2680.069238
6.51402E+11	WILLIAMSON CSD	2023	995	117	2958575	25286.96581	22438489	19479914	19577.80302	2973.442211
6.51402E+11	WILLIAMSON CSD	2024	993	136	3796046	27912.10294	25509728	21713682	21866.74924	3822.805639
6.51402E+11	WILLIAMSON CSD	2025	943	125	2259280.22	18074.24176	24606727.09	22347446.87	23698.24695	2395.843287
6.51501E+11	NORTH ROSE-WOLCOTT CSD	2019	1245	144	3977931	27624.52083	26851112	22873181	18372.03293	3195.125301
6.51501E+11	NORTH ROSE-WOLCOTT CSD	2020	1154	161	3358132	20857.96273	24964083	21605951	18722.66118	2909.993068
6.51501E+11	NORTH ROSE-WOLCOTT CSD	2021	1094	154	1641079	10656.35714	28833571	27192492	24856.02559	1500.072212
6.51501E+11	NORTH ROSE-WOLCOTT CSD	2022	1107	157	1441576	9182.012739	29637354	28195778	25470.44083	1302.236676
6.51501E+11	NORTH ROSE-WOLCOTT CSD	2023	1127	161	1394055	8658.726708	30020472	28626417	25400.54747	1236.960958
6.51501E+11	NORTH ROSE-WOLCOTT CSD	2024	1108	182	6184070.28	33978.40813	32134769.85	25950699.57	23421.209	5581.290866
6.51501E+11	NORTH ROSE-WOLCOTT CSD	2025	1058	196	5903482	30119.80612	34400117	28496635	26934.43762	5579.850662
6.51503E+11	RED CREEK CSD	2019	897	164	3351237	20434.37195	11449146	8097909	9027.769231	3736.050167
6.51503E+11	RED CREEK CSD	2020	824	160	3161636	19760.225	17588592	14426956	17508.44175	3836.936893
6.51503E+11	RED CREEK CSD	2021	822	145	3144488	21686.12414	17334730	14190242	17263.06813	3825.411192
6.51503E+11	RED CREEK CSD	2022	818	140	24366297	174044.9786	19064512	-5301785	-6481.399756	29787.64914
6.51503E+11	RED CREEK CSD	2023	804	133	5381489	40462.32331	20966370	15584881	19384.18035	6693.394279
6.51503E+11	RED CREEK CSD	2024	797	154	4196360	27249.09091	24807922	20611562	25861.43287	5265.194479
6.51503E+11	RED CREEK CSD	2025	782	136	3878747	28520.19853	23635122	19756375	25263.90665	4960.034527
6.60101E+11	KATONAH-LEWISBORO UFSD 	2019	2955	520	9690994	18636.52692	95853203	86162209	29158.10795	3279.524196
6.60101E+11	KATONAH-LEWISBORO UFSD 	2020	2915	494	13564376	27458.25101	94339270	80774894	27710.0837	4653.30223
6.60101E+11	KATONAH-LEWISBORO UFSD 	2021	2896	465	12377114.08	26617.44963	95343015.71	82965901.63	28648.4467	4273.865359
6.60101E+11	KATONAH-LEWISBORO UFSD 	2022	2886	467	13569864	29057.52463	99466825	85896961	29763.32675	4701.962578
6.60101E+11	KATONAH-LEWISBORO UFSD	2023	2816	437	14205020.99	32505.76886	102768699.7	88563678.66	31450.16998	5044.396658
6.60101E+11	KATONAH-LEWISBORO UFSD 	2024	2787	435	12318919	28319.35402	115199018.2	102880099.2	36914.28032	4420.135989
6.60101E+11	KATONAH-LEWISBORO UFSD	2025	2785	452	12977482.9	28711.24535	116497019.4	103519536.5	37170.39012	4659.77842
6.60102E+11	BEDFORD CSD	2019	3903	574	12288700.24	21408.88544	117021907.8	104733207.6	26834.02705	3148.526836
6.60102E+11	BEDFORD CSD	2020	3902	585	14018555.83	23963.3433	116601255.1	102582699.3	26289.77428	3592.659106
6.60102E+11	BEDFORD CSD	2021	3786	593	13947381.42	23520.03612	121359224.7	107411843.3	28370.79853	3683.935927
6.60102E+11	BEDFORD CSD	2022	3714	607	14914391	24570.66063	127725766	112811375	30374.62978	4015.721863
6.60102E+11	BEDFORD CSD	2023	3599	574	30288415.78	52767.27488	132073227.8	101784812	28281.41485	8415.786546
6.60102E+11	BEDFORD CSD	2024	3544	609	22503978.31	36952.34534	144678252.4	122174274.1	34473.55364	6349.881013
6.60102E+11	BEDFORD CSD	2025	3519	640	25522894.72	39879.523	154309192	128786297.3	36597.41326	7252.882842
6.60202E+11	CROTON-HARMON UFSD 	2019	1573	213	4344363.16	20396.07117	37734874.68	33390511.52	21227.28005	2761.832905
6.60202E+11	CROTON-HARMON UFSD 	2020	1584	221	3485116.89	15769.75968	37174135.41	33689018.52	21268.31977	2200.200057
6.60202E+11	CROTON-HARMON UFSD 	2021	1524	224	4197220	18737.58929	38554634	34357414	22544.23491	2754.081365
6.60202E+11	CROTON-HARMON UFSD 	2022	1533	231	3973998	17203.45455	38146298	34172300	22291.12851	2592.30137
6.60202E+11	CROTON-HARMON UFSD	2023	1525	215	3882847	18059.75349	40641477	36758630	24104.01967	2546.12918
6.60202E+11	CROTON-HARMON UFSD 	2024	1624	251	6013996.87	23960.14689	47956418.48	41942421.61	25826.61429	3703.200043
6.60202E+11	CROTON-HARMON UFSD	2025	1555	239	6205569.7	25964.72678	50079224.32	43873654.62	28214.56889	3990.720064
6.60203E+11	HENDRICK HUDSON CSD	2019	2320	350	8600859.28	24573.88366	65635717.03	57034857.75	24583.99041	3707.266931
6.60203E+11	HENDRICK HUDSON CSD	2020	2267	344	7926717.51	23042.78346	64763423.18	56836705.67	25071.33025	3496.567053
6.60203E+11	HENDRICK HUDSON CSD	2021	2211	359	10743579.84	29926.40624	66915766.38	56172186.54	25405.78315	4859.149634
6.60203E+11	HENDRICK HUDSON CSD	2022	2208	393	8642327	21990.65394	70592703	61950376	28057.23551	3914.097373
6.60203E+11	HENDRICK HUDSON CSD	2023	2226	413	9873989.23	23907.96424	73619140.45	63745151.22	28636.63577	4435.754371
6.60203E+11	HENDRICK HUDSON CSD	2024	2252	424	11408518	26906.88208	81872897.33	70464379.33	31289.68887	5065.949378
6.60203E+11	HENDRICK HUDSON CSD	2025	2171	411	11020708.72	26814.37645	86470429.43	75449720.71	34753.44114	5076.328291
6.60301E+11	EASTCHESTER UFSD 	2019	3228	481	14042705	29194.81289	75525474	61482769	19046.70663	4350.280359
6.60301E+11	EASTCHESTER UFSD 	2020	3232	482	14016991	29080.89419	75808341	61791350	19118.61077	4336.940285
6.60301E+11	EASTCHESTER UFSD 	2021	3178	487	13800364	28337.50308	75668537	61868173	19467.64412	4342.468219
6.60301E+11	EASTCHESTER UFSD 	2022	3137	480	11454158	23862.82917	81052478	69598320	22186.26713	3651.309531
6.60301E+11	EASTCHESTER UFSD	2023	3033	492	26416971.79	53693.03209	83438564.18	57021592.39	18800.39314	8709.848925
6.60301E+11	EASTCHESTER UFSD 	2024	3025	516	13551865.66	26263.30554	98024317.28	84472451.62	27924.7774	4479.95559
6.60301E+11	EASTCHESTER UFSD	2025	2941	484	14184013.18	29305.81236	101300833.5	87116820.34	29621.49621	4822.853852
6.60302E+11	TUCKAHOE UFSD 	2019	1156	174	4887226	28087.50575	29036376	24149150	20890.26817	4227.704152
6.60302E+11	TUCKAHOE UFSD 	2020	1184	177	3733109	21091.0113	29612532	25879423	21857.62078	3152.963682
6.60302E+11	TUCKAHOE UFSD 	2021	1138	175	4076932.06	23296.75463	28934852.44	24857920.38	21843.51527	3582.541353
6.60302E+11	TUCKAHOE UFSD 	2022	1095	171	3658973	21397.50292	30461305	26802332	24477.01553	3341.527854
6.60302E+11	TUCKAHOE UFSD	2023	1098	177	4191980.43	23683.50525	30982943.47	26790963.04	24399.78419	3817.832814
6.60302E+11	TUCKAHOE UFSD 	2024	1121	187	5158945.84	27587.94567	36575009.84	31416064	28025.03479	4602.092632
6.60302E+11	TUCKAHOE UFSD	2025	1063	189	5384744.63	28490.71233	37905605.29	32520860.66	30593.47193	5065.611129
6.60303E+11	BRONXVILLE UFSD 	2019	1630	130	6151292	47317.63077	22692825	16541533	10148.17975	3773.798773
6.60303E+11	BRONXVILLE UFSD 	2020	1642	136	5612747	41270.19853	42262533	36649786	22320.21072	3418.238124
6.60303E+11	BRONXVILLE UFSD 	2021	1612	131	5757701.99	43951.92359	46743207.62	40985505.63	25425.25163	3571.775428
6.60303E+11	BRONXVILLE UFSD 	2022	1559	122	5174612	42414.85246	46271935	41097323	26361.33611	3319.186658
6.60303E+11	BRONXVILLE UFSD 	2024	1553	150	6003789.63	40025.2642	50124732.83	44120943.2	28410.13728	3865.930219
6.60303E+11	BRONXVILLE UFSD	2025	1584	169	5535887.13	32756.72858	53251678.96	47715791.83	30123.60595	3494.878239
6.60401E+11	UFSD OF THE TARRYTOWNS	2019	2796	340	8409400.54	24733.531	65530446.56	57121046.02	20429.55866	3007.653984
6.60401E+11	UFSD OF THE TARRYTOWNS	2020	2682	340	5481258.91	16121.34974	68578399.47	63097140.56	23526.15233	2043.720697
6.60401E+11	UFSD OF THE TARRYTOWNS	2021	2610	349	6514473	18666.11175	72679494.93	66165021.93	25350.58311	2495.966667
6.60401E+11	UFSD OF THE TARRYTOWNS	2022	2571	353	5956899	16875.06799	72670987	66714088	25948.69234	2316.957993
6.60401E+11	UFSD-TARRYTOWNS	2023	2595	354	7334286	20718.32203	76167207.44	68832921.44	26525.21057	2826.314451
6.60401E+11	UFSD OF THE TARRYTOWNS	2024	2731	352	10602067.47	30119.50986	87531759.95	76929692.48	28169.0562	3882.119176
6.60401E+11	UFSD-TARRYTOWNS	2025	2636	373	10760171.75	28847.64544	91005544.1	80245372.35	30442.09877	4082.007492
6.60402E+11	IRVINGTON UFSD 	2019	1763	187	6040103.59	32300.0192	50611261.39	44571157.8	25281.42813	3426.037204
6.60402E+11	IRVINGTON UFSD 	2020	1776	196	6665824	34009.30612	52107716.21	45441892.21	25586.65102	3753.279279
6.60402E+11	IRVINGTON UFSD 	2021	1726	201	7233523	35987.67662	53759994.58	46526471.58	26956.24078	4190.917149
6.60402E+11	IRVINGTON UFSD 	2022	1722	195	7816905	40086.69231	55188004	47371099	27509.34901	4539.433798
6.60402E+11	IRVINGTON UFSD	2023	1753	184	8390194	45598.88043	57924789.68	49534595.68	28257.0426	4786.191671
6.60402E+11	IRVINGTON UFSD 	2024	1734	221	10577713.25	47862.95588	67256102.01	56678388.76	32686.49871	6100.180652
6.60402E+11	IRVINGTON UFSD	2025	1709	228	10798221.57	47360.62092	71545572.91	60747351.34	35545.55374	6318.444453
6.60403E+11	DOBBS FERRY UFSD 	2019	1492	213	5205286	24437.96244	42043638	36838352	24690.58445	3488.797587
6.60403E+11	DOBBS FERRY UFSD 	2020	1516	214	5466125	25542.64019	41762361	36296236	23942.10818	3605.623351
6.60403E+11	DOBBS FERRY UFSD 	2021	1495	222	10385382	46781	42598739	32213357	21547.39599	6946.743813
6.60403E+11	DOBBS FERRY UFSD 	2022	1510	212	5800394	27360.34906	57399402	51599008	34171.52848	3841.32053
6.60403E+11	DOBBS FERRY UFSD	2023	1514	206	6160456	29905.12621	47167262	41006806	27085.07662	4068.993395
6.60403E+11	DOBBS FERRY UFSD 	2024	1492	214	7802355	36459.6028	52476490	44674135	29942.44973	5229.460456
6.60403E+11	DOBBS FERRY UFSD	2025	1481	189	11010507	58256.65079	54788599	43778092	29559.81904	7434.50844
6.60404E+11	HASTINGS-ON-HUDSON UFSD 	2019	1655	228	7999108	35083.80702	45791159	37792051	22835.07613	4833.297885
6.60404E+11	HASTINGS-ON-HUDSON UFSD 	2020	1656	227	5928666	26117.47137	46028738	40100072	24215.01932	3580.112319
6.60404E+11	HASTINGS-ON-HUDSON UFSD 	2021	1581	215	6036165.24	28075.18716	46467222.31	40431057.07	25573.09113	3817.941328
6.60404E+11	HASTINGS-ON-HUDSON UFSD 	2022	1601	215	6684678	31091.52558	49034150	42349472	26451.88757	4175.314179
6.60404E+11	HASTINGS-ON-HUDSON UFSD	2023	1611	220	6502741.23	29557.91468	49610367.11	43107625.88	26758.30284	4036.462588
6.60404E+11	HASTINGS-ON-HUDSON UFSD 	2024	1579	212	3691979.6	17414.99811	54676487.4	50984507.8	32289.11197	2338.175807
6.60404E+11	HASTINGS-ON-HUDSON UFSD	2025	1597	225	7253956.56	32239.80693	56877652.98	49623696.42	31073.07227	4542.239549
6.60405E+11	ARDSLEY UFSD 	2019	2276	290	8512249.54	29352.58462	58738112.15	50225862.61	22067.6022	3740.004192
6.60405E+11	ARDSLEY UFSD 	2020	2325	280	8918192.04	31850.68586	58539708.98	49621516.94	21342.58793	3835.781523
6.60405E+11	ARDSLEY UFSD 	2021	2310	281	9775508.83	34788.28765	59935172.28	50159663.45	21714.14002	4231.822004
6.60405E+11	ARDSLEY UFSD 	2022	2332	298	10092030	33865.87248	61859698	51767668	22198.82847	4327.628645
6.60405E+11	ARDSLEY UFSD	2023	2300	298	10873228.04	36487.34242	63876100.31	53002872.27	23044.72707	4727.490452
6.60405E+11	ARDSLEY UFSD 	2024	2323	324	0	0	71971501.42	71971501.42	30982.13578	0
6.60405E+11	ARDSLEY UFSD	2025	2326	358	13563880.65	37887.93478	75534785.16	61970904.51	26642.69325	5831.419024
6.60406E+11	EDGEMONT UFSD 	2019	2034	252	5614525.19	22279.86187	53226019.78	47611494.59	23407.81445	2760.336868
6.60406E+11	EDGEMONT UFSD 	2020	2049	249	9275949	37252.80723	53590481.72	44314532.72	21627.39518	4527.061493
6.60406E+11	EDGEMONT UFSD 	2021	2027	268	9538824	35592.62687	54611503	45072679	22236.15146	4705.882585
6.60406E+11	EDGEMONT UFSD 	2022	1970	257	9762896	37987.92218	56929205	47166309	23942.28883	4955.784772
6.60406E+11	EDGEMONT UFSD	2023	1930	251	10061417	40085.32669	60726179	50664762	26251.17202	5213.16943
6.60406E+11	EDGEMONT UFSD 	2024	1848	232	11042277.98	47596.02578	61565561.03	50523283.05	27339.43888	5975.258647
6.60406E+11	EDGEMONT UFSD	2025	1830	230	11767963.66	51165.05939	65212992.33	53445028.67	29204.9337	6430.581235
6.60407E+11	GREENBURGH CSD	2019	1779	278	8477929.17	30496.14809	58871986.94	50394057.77	28327.18256	4765.558836
6.60407E+11	GREENBURGH CSD	2020	1712	286	8068513	28211.58392	58917958	50849445	29701.77862	4712.916472
6.60407E+11	GREENBURGH CSD	2021	1650	247	5848014.57	23676.17235	55828771.8	49980757.23	30291.36802	3544.251255
6.60407E+11	GREENBURGH CSD	2022	1639	261	6266944	24011.27969	58744440	52477496	32017.99634	3823.638804
6.60407E+11	GREENBURGH CSD	2023	1655	267	6775335	25375.78652	59047482	52272147	31584.37885	4093.858006
6.60407E+11	GREENBURGH CSD	2024	1629	310	5794693	18692.55806	69847403	64052710	39320.26397	3557.208717
6.60407E+11	GREENBURGH CSD	2025	1560	330	8472637.26	25674.65836	70453185.19	61980547.93	39731.12047	5431.177731
6.60409E+11	ELMSFORD UFSD 	2019	1030	140	12059940.81	86142.43436	28140649.87	16080709.06	15612.33889	11708.6804
6.60409E+11	ELMSFORD UFSD 	2020	1002	130	4050890.5	31160.69615	28676871.44	24625980.94	24576.82729	4042.80489
6.60409E+11	ELMSFORD UFSD 	2021	983	124	3822382.27	30825.66347	29053918.27	25231536	25667.89013	3888.486541
6.60409E+11	ELMSFORD UFSD 	2022	963	116	2574463	22193.64655	28429160	25854697	26848.0758	2673.377985
6.60409E+11	ELMSFORD UFSD	2023	1020	134	2510488.62	18734.9897	29925610.6	27415121.98	26877.57057	2461.263353
6.60409E+11	ELMSFORD UFSD 	2024	1049	137	5233786.53	38202.82139	36791015.73	31557229.2	30083.15462	4989.310324
6.60409E+11	ELMSFORD UFSD	2025	999	128	2761186.57	21571.77008	40622986.38	37861799.81	37899.69951	2763.950521
6.6041E+11	GREENBURGH-GRAHAM UFSD 	2021	67	65	0	0	19472374.16	19472374.16	290632.4501	0
6.6041E+11	GREENBURGH-GRAHAM UFSD 	2022	109	63	9137719	145043.1587	19646915	10509196	96414.6422	83832.2844
6.6041E+11	GREENBURGH-GRAHAM UFSD 	2024	232	227	16000	70.4845815	20062832.75	20046832.75	86408.76185	68.96551724
6.60412E+11	GREENBURGH-NORTH CASTLE UFSD 	2021	386	385	15350452	39871.3039	27506576	12156124	31492.54922	39768.01036
6.60412E+11	GREENBURGH-NORTH CASTLE UFSD 	2022	373	349	18633063	53389.86533	28274567	9641504	25848.53619	49954.59249
6.60412E+11	GREENBURGH-NORTH CASTLE UFSD	2023	430	427	18888657	44235.73068	32324624.02	13435967.02	31246.43493	43927.1093
6.60412E+11	GREENBURGH-NORTH CASTLE UFSD 	2024	439	435	33812797	77730.56782	33863209	50412	114.833713	77022.31663
6.60412E+11	GREENBURGH-NORTH CASTLE UFSD	2025	437	434	33757087	77781.30645	34246804	489717	1120.633867	77247.33867
6.60501E+11	HARRISON CSD	2019	3635	464	12379553	26680.07112	103015364	90635811	24934.19835	3405.654195
6.60501E+11	HARRISON CSD	2020	3653	515	13362590	25946.7767	105547100	92184510	25235.2888	3657.977005
6.60501E+11	HARRISON CSD	2021	3606	538	14959692	27806.11896	109715796	94756104	26277.34443	4148.55574
6.60501E+11	HARRISON CSD	2022	3613	596	14859155	24931.46812	111833811	96974656	26840.48049	4112.691669
6.60501E+11	HARRISON CSD	2023	3624	600	16218008	27030.01333	118675038	102457030	28271.8074	4475.16777
6.60501E+11	HARRISON CSD	2024	3741	633	20897241.65	33013.01998	131884815.5	110987573.9	29667.8893	5586.004183
6.60501E+11	HARRISON CSD	2025	3792	675	22351423.96	33113.22068	135894552	113543128	29942.80802	5894.362859
6.60701E+11	MAMARONECK UFSD 	2019	5664	745	20402022	27385.26443	127804600.5	107402578.5	18962.31965	3602.051907
6.60701E+11	MAMARONECK UFSD 	2020	5608	756	7574123	10018.68122	128164129.5	120590006.5	21503.21086	1350.592546
6.60701E+11	MAMARONECK UFSD 	2021	5465	725	5804606	8006.353103	127824028.8	122019422.8	22327.43326	1062.141995
6.60701E+11	MAMARONECK UFSD 	2022	5384	675	20070196	29733.6237	130618184	110547988	20532.68722	3727.748143
6.60701E+11	MAMARONECK UFSD	2023	5452	660	18053875	27354.35606	136551355.4	118497480.4	21734.68092	3311.422414
6.60701E+11	MAMARONECK UFSD 	2024	5626	747	22373700.14	29951.40581	150262166.8	127888466.6	22731.68621	3976.839698
6.60701E+11	MAMARONECK UFSD	2025	5521	810	24345588.09	30056.28159	153238759.6	128893171.5	23345.98289	4409.633778
6.60801E+11	MOUNT PLEASANT CSD	2019	1903	300	8927242	29757.47333	51460918.89	42533676.89	22350.85491	4691.141356
6.60801E+11	MOUNT PLEASANT CSD	2020	1902	318	9567997.82	30088.04346	52667349.55	43099351.73	22660.01668	5030.49307
6.60801E+11	MOUNT PLEASANT CSD	2021	1897	344	9899443	28777.45058	53199523.97	43300080.97	22825.55665	5218.472852
6.60801E+11	MOUNT PLEASANT CSD	2022	1885	341	10143243	29745.58065	55782837	45639594	24211.98621	5381.030769
6.60801E+11	MT PLEASANT CSD	2023	1918	338	11093848	32822.0355	57761564.24	46667716.24	24331.44747	5784.070907
6.60801E+11	MOUNT PLEASANT CSD	2024	1936	367	11178104.55	30458.05054	66464600.99	55286496.44	28557.07461	5773.814334
6.60801E+11	MT PLEASANT CSD	2025	1941	380	11688659.88	30759.63126	67461639.21	55772979.33	28734.147	6021.9783
6.60802E+11	POCANTICO HILLS CSD	2019	311	30	1123331	37444.36667	16624693	15501362	49843.60772	3611.996785
6.60802E+11	POCANTICO HILLS CSD	2020	308	27	1778710	65878.14815	16588356	14809646	48083.26623	5775.032468
6.60802E+11	POCANTICO HILLS CSD	2021	309	30	2027021	67567.36667	17639234	15612213	50524.96117	6559.938511
