"","YEAR","ENTITY_CD","ENTITY_NAME","ASSESSMENT_NAME","SUBGROUP_NAME","TOTAL_COUNT","NOT_TESTED","PCT_NOT_TESTED","NUM_TESTED","PER_PROF","SEASON","COUNTY_DESC","ENTITY_TYPE","Prof_Count","NotProf_Count","Prof_Pct","NotProf_Pct","NotTested_Pct"
"53420",2021,"400301060000","Lewiston-Porter CSD","ELA8","Not Economically Disadvantaged",107,92,86,15,NA,"Spring","NIAGARA","DISTRICT",NA,NA,NA,NA,85.981308411215
"53421",2021,"400400010000","Lockport City SD","ELA8","All Students",339,172,51,167,"53","Spring","NIAGARA","DISTRICT",89,78,26.2536873156342,23.0088495575221,50.7374631268437
"53422",2021,"400400010000","Lockport City SD","ELA8","General Education Students",267,133,50,134,"64","Spring","NIAGARA","DISTRICT",86,48,32.2097378277154,17.9775280898876,49.812734082397
"53423",2021,"400400010000","Lockport City SD","ELA8","Students with Disabilities",72,39,54,33,NA,"Spring","NIAGARA","DISTRICT",3,30,4.16666666666667,41.6666666666667,54.1666666666667
"53424",2021,"400400010000","Lockport City SD","ELA8","Economically Disadvantaged",221,120,54,101,"44","Spring","NIAGARA","DISTRICT",44,57,19.9095022624434,25.7918552036199,54.2986425339367
"53425",2021,"400400010000","Lockport City SD","ELA8","Not Economically Disadvantaged",118,52,44,66,"68","Spring","NIAGARA","DISTRICT",45,21,38.135593220339,17.7966101694915,44.0677966101695
"53426",2021,"400601060000","Newfane CSD","ELA8","All Students",106,54,51,52,"62","Spring","NIAGARA","DISTRICT",32,20,30.188679245283,18.8679245283019,50.9433962264151
"53427",2021,"400601060000","Newfane CSD","ELA8","General Education Students",89,43,48,46,"65","Spring","NIAGARA","DISTRICT",30,16,33.7078651685393,17.9775280898876,48.314606741573
"53428",2021,"400601060000","Newfane CSD","ELA8","Students with Disabilities",17,11,65,6,"33","Spring","NIAGARA","DISTRICT",2,4,11.7647058823529,23.5294117647059,64.7058823529412
"53429",2021,"400601060000","Newfane CSD","ELA8","Economically Disadvantaged",56,32,57,24,"50","Spring","NIAGARA","DISTRICT",12,12,21.4285714285714,21.4285714285714,57.1428571428571
"53430",2021,"400601060000","Newfane CSD","ELA8","Not Economically Disadvantaged",50,22,44,28,"71","Spring","NIAGARA","DISTRICT",20,8,40,16,44
"53431",2021,"400701060000","Niagara-Wheatfield CSD","ELA8","All Students",299,169,57,130,"67","Spring","NIAGARA","DISTRICT",87,43,29.0969899665552,14.38127090301,56.5217391304348
"53432",2021,"400701060000","Niagara-Wheatfield CSD","ELA8","General Education Students",264,143,54,121,"71","Spring","NIAGARA","DISTRICT",86,35,32.5757575757576,13.2575757575758,54.1666666666667
"53433",2021,"400701060000","Niagara-Wheatfield CSD","ELA8","Students with Disabilities",35,26,74,9,"11","Spring","NIAGARA","DISTRICT",1,8,2.85714285714286,22.8571428571429,74.2857142857143
"53434",2021,"400701060000","Niagara-Wheatfield CSD","ELA8","Economically Disadvantaged",101,71,70,30,"43","Spring","NIAGARA","DISTRICT",13,17,12.8712871287129,16.8316831683168,70.2970297029703
"53435",2021,"400701060000","Niagara-Wheatfield CSD","ELA8","Not Economically Disadvantaged",198,98,49,100,"74","Spring","NIAGARA","DISTRICT",74,26,37.3737373737374,13.1313131313131,49.4949494949495
"53436",2021,"400800010000","Niagara Falls City SD","ELA8","All Students",542,253,47,289,"29","Spring","NIAGARA","DISTRICT",85,204,15.6826568265683,37.6383763837638,46.6789667896679
"53437",2021,"400800010000","Niagara Falls City SD","ELA8","General Education Students",425,190,45,235,"35","Spring","NIAGARA","DISTRICT",83,152,19.5294117647059,35.7647058823529,44.7058823529412
"53438",2021,"400800010000","Niagara Falls City SD","ELA8","Students with Disabilities",117,63,54,54,"4","Spring","NIAGARA","DISTRICT",2,52,1.70940170940171,44.4444444444444,53.8461538461538
"53439",2021,"400800010000","Niagara Falls City SD","ELA8","Economically Disadvantaged",467,231,49,236,"29","Spring","NIAGARA","DISTRICT",69,167,14.7751605995717,35.7601713062098,49.4646680942184
"53440",2021,"400800010000","Niagara Falls City SD","ELA8","Not Economically Disadvantaged",75,22,29,53,"30","Spring","NIAGARA","DISTRICT",16,37,21.3333333333333,49.3333333333333,29.3333333333333
"53441",2021,"400900010000","North Tonawanda City SD","ELA8","All Students",248,183,74,65,"57","Spring","NIAGARA","DISTRICT",37,28,14.9193548387097,11.2903225806452,73.7903225806452
"53442",2021,"400900010000","North Tonawanda City SD","ELA8","General Education Students",190,140,74,50,"70","Spring","NIAGARA","DISTRICT",35,15,18.4210526315789,7.89473684210526,73.6842105263158
"53443",2021,"400900010000","North Tonawanda City SD","ELA8","Students with Disabilities",58,43,74,15,"13","Spring","NIAGARA","DISTRICT",2,13,3.44827586206897,22.4137931034483,74.1379310344828
"53444",2021,"400900010000","North Tonawanda City SD","ELA8","Economically Disadvantaged",126,91,72,35,"46","Spring","NIAGARA","DISTRICT",16,19,12.6984126984127,15.0793650793651,72.2222222222222
"53445",2021,"400900010000","North Tonawanda City SD","ELA8","Not Economically Disadvantaged",122,92,75,30,"70","Spring","NIAGARA","DISTRICT",21,9,17.2131147540984,7.37704918032787,75.4098360655738
"53446",2021,"401001060000","Starpoint CSD","ELA8","All Students",254,144,57,110,"75","Spring","NIAGARA","DISTRICT",82,28,32.2834645669291,11.0236220472441,56.6929133858268
"53447",2021,"401001060000","Starpoint CSD","ELA8","General Education Students",220,115,52,105,"77","Spring","NIAGARA","DISTRICT",81,24,36.8181818181818,10.9090909090909,52.2727272727273
"53448",2021,"401001060000","Starpoint CSD","ELA8","Students with Disabilities",34,29,85,5,"20","Spring","NIAGARA","DISTRICT",1,4,2.94117647058824,11.7647058823529,85.2941176470588
"53449",2021,"401001060000","Starpoint CSD","ELA8","Economically Disadvantaged",47,36,77,11,"45","Spring","NIAGARA","DISTRICT",5,6,10.6382978723404,12.7659574468085,76.5957446808511
"53450",2021,"401001060000","Starpoint CSD","ELA8","Not Economically Disadvantaged",207,108,52,99,"78","Spring","NIAGARA","DISTRICT",77,22,37.1980676328502,10.6280193236715,52.1739130434783
"53451",2021,"401201060000","Royalton-Hartland CSD","ELA8","All Students",76,36,47,40,"68","Spring","NIAGARA","DISTRICT",27,13,35.5263157894737,17.1052631578947,47.3684210526316
"53452",2021,"401201060000","Royalton-Hartland CSD","ELA8","General Education Students",67,30,45,37,NA,"Spring","NIAGARA","DISTRICT",NA,NA,NA,NA,44.7761194029851
"53453",2021,"401201060000","Royalton-Hartland CSD","ELA8","Students with Disabilities",9,6,67,3,NA,"Spring","NIAGARA","DISTRICT",NA,NA,NA,NA,66.6666666666667
"53454",2021,"401201060000","Royalton-Hartland CSD","ELA8","Economically Disadvantaged",22,14,64,8,"50","Spring","NIAGARA","DISTRICT",4,4,18.1818181818182,18.1818181818182,63.6363636363636
"53455",2021,"401201060000","Royalton-Hartland CSD","ELA8","Not Economically Disadvantaged",54,22,41,32,"72","Spring","NIAGARA","DISTRICT",23,9,42.5925925925926,16.6666666666667,40.7407407407407
"53456",2021,"401301040000","Barker CSD","ELA8","All Students",63,19,30,44,"68","Spring","NIAGARA","DISTRICT",30,14,47.6190476190476,22.2222222222222,30.1587301587302
"53457",2021,"401301040000","Barker CSD","ELA8","General Education Students",57,15,26,42,NA,"Spring","NIAGARA","DISTRICT",NA,NA,NA,NA,26.3157894736842
"53458",2021,"401301040000","Barker CSD","ELA8","Students with Disabilities",6,4,67,2,NA,"Spring","NIAGARA","DISTRICT",NA,NA,NA,NA,66.6666666666667
"53459",2021,"401301040000","Barker CSD","ELA8","Economically Disadvantaged",29,13,45,16,"75","Spring","NIAGARA","DISTRICT",12,4,41.3793103448276,13.7931034482759,44.8275862068966
"53460",2021,"401301040000","Barker CSD","ELA8","Not Economically Disadvantaged",34,6,18,28,"64","Spring","NIAGARA","DISTRICT",18,10,52.9411764705882,29.4117647058824,17.6470588235294
"53461",2021,"401501060000","Wilson CSD","ELA8","All Students",89,53,60,36,"58","Spring","NIAGARA","DISTRICT",21,15,23.5955056179775,16.8539325842697,59.5505617977528
"53462",2021,"401501060000","Wilson CSD","ELA8","General Education Students",69,39,57,30,"57","Spring","NIAGARA","DISTRICT",17,13,24.6376811594203,18.8405797101449,56.5217391304348
"53463",2021,"401501060000","Wilson CSD","ELA8","Students with Disabilities",20,14,70,6,"67","Spring","NIAGARA","DISTRICT",4,2,20,10,70
"53464",2021,"401501060000","Wilson CSD","ELA8","Economically Disadvantaged",37,23,62,14,"64","Spring","NIAGARA","DISTRICT",9,5,24.3243243243243,13.5135135135135,62.1621621621622
"53465",2021,"401501060000","Wilson CSD","ELA8","Not Economically Disadvantaged",52,30,58,22,"55","Spring","NIAGARA","DISTRICT",12,10,23.0769230769231,19.2307692307692,57.6923076923077
"53466",2021,"410401060000","Adirondack CSD","ELA8","All Students",103,39,38,64,"42","Spring","ONEIDA","DISTRICT",27,37,26.2135922330097,35.9223300970874,37.8640776699029
"53467",2021,"410401060000","Adirondack CSD","ELA8","General Education Students",84,28,33,56,"46","Spring","ONEIDA","DISTRICT",26,30,30.952380952381,35.7142857142857,33.3333333333333
"53468",2021,"410401060000","Adirondack CSD","ELA8","Students with Disabilities",19,11,58,8,"13","Spring","ONEIDA","DISTRICT",1,7,5.26315789473684,36.8421052631579,57.8947368421053
"53469",2021,"410401060000","Adirondack CSD","ELA8","Economically Disadvantaged",56,25,45,31,"39","Spring","ONEIDA","DISTRICT",12,19,21.4285714285714,33.9285714285714,44.6428571428571
"53470",2021,"410401060000","Adirondack CSD","ELA8","Not Economically Disadvantaged",47,14,30,33,"45","Spring","ONEIDA","DISTRICT",15,18,31.9148936170213,38.2978723404255,29.7872340425532
"53471",2021,"410601040000","Camden CSD","ELA8","All Students",173,62,36,111,"51","Spring","ONEIDA","DISTRICT",57,54,32.9479768786127,31.2138728323699,35.8381502890173
"53472",2021,"410601040000","Camden CSD","ELA8","General Education Students",145,53,37,92,"61","Spring","ONEIDA","DISTRICT",56,36,38.6206896551724,24.8275862068966,36.551724137931
"53473",2021,"410601040000","Camden CSD","ELA8","Students with Disabilities",28,9,32,19,"5","Spring","ONEIDA","DISTRICT",1,18,3.57142857142857,64.2857142857143,32.1428571428571
"53474",2021,"410601040000","Camden CSD","ELA8","Economically Disadvantaged",82,34,41,48,"52","Spring","ONEIDA","DISTRICT",25,23,30.4878048780488,28.0487804878049,41.4634146341463
"53475",2021,"410601040000","Camden CSD","ELA8","Not Economically Disadvantaged",91,28,31,63,"51","Spring","ONEIDA","DISTRICT",32,31,35.1648351648352,34.0659340659341,30.7692307692308
"53476",2021,"411101060000","Clinton CSD","ELA8","All Students",89,16,18,73,"66","Spring","ONEIDA","DISTRICT",48,25,53.9325842696629,28.0898876404494,17.9775280898876
"53477",2021,"411101060000","Clinton CSD","ELA8","General Education Students",77,13,17,64,"70","Spring","ONEIDA","DISTRICT",45,19,58.4415584415584,24.6753246753247,16.8831168831169
"53478",2021,"411101060000","Clinton CSD","ELA8","Students with Disabilities",12,3,25,9,"33","Spring","ONEIDA","DISTRICT",3,6,25,50,25
"53479",2021,"411101060000","Clinton CSD","ELA8","Economically Disadvantaged",24,7,29,17,"41","Spring","ONEIDA","DISTRICT",7,10,29.1666666666667,41.6666666666667,29.1666666666667
"53480",2021,"411101060000","Clinton CSD","ELA8","Not Economically Disadvantaged",65,9,14,56,"73","Spring","ONEIDA","DISTRICT",41,15,63.0769230769231,23.0769230769231,13.8461538461538
"53481",2021,"411501060000","New Hartford CSD","ELA8","All Students",208,120,58,88,"80","Spring","ONEIDA","DISTRICT",70,18,33.6538461538462,8.65384615384615,57.6923076923077
"53482",2021,"411501060000","New Hartford CSD","ELA8","General Education Students",184,108,59,76,"88","Spring","ONEIDA","DISTRICT",67,9,36.4130434782609,4.89130434782609,58.695652173913
"53483",2021,"411501060000","New Hartford CSD","ELA8","Students with Disabilities",24,12,50,12,"25","Spring","ONEIDA","DISTRICT",3,9,12.5,37.5,50
"53484",2021,"411501060000","New Hartford CSD","ELA8","Economically Disadvantaged",44,23,52,21,"62","Spring","ONEIDA","DISTRICT",13,8,29.5454545454545,18.1818181818182,52.2727272727273
"53485",2021,"411501060000","New Hartford CSD","ELA8","Not Economically Disadvantaged",164,97,59,67,"85","Spring","ONEIDA","DISTRICT",57,10,34.7560975609756,6.09756097560976,59.1463414634146
"53486",2021,"411504020000","Ny Mills UFSD","ELA8","All Students",47,14,30,33,"61","Spring","ONEIDA","DISTRICT",20,13,42.5531914893617,27.6595744680851,29.7872340425532
"53487",2021,"411504020000","Ny Mills UFSD","ELA8","General Education Students",37,6,16,31,NA,"Spring","ONEIDA","DISTRICT",NA,NA,NA,NA,16.2162162162162
"53488",2021,"411504020000","Ny Mills UFSD","ELA8","Students with Disabilities",10,8,80,2,NA,"Spring","ONEIDA","DISTRICT",NA,NA,NA,NA,80
"53489",2021,"411504020000","Ny Mills UFSD","ELA8","Economically Disadvantaged",27,9,33,18,"44","Spring","ONEIDA","DISTRICT",8,10,29.6296296296296,37.037037037037,33.3333333333333
"53490",2021,"411504020000","Ny Mills UFSD","ELA8","Not Economically Disadvantaged",20,5,25,15,"80","Spring","ONEIDA","DISTRICT",12,3,60,15,25
"53491",2021,"411603040000","Sauquoit Valley CSD","ELA8","All Students",82,17,21,65,"52","Spring","ONEIDA","DISTRICT",34,31,41.4634146341463,37.8048780487805,20.7317073170732
"53492",2021,"411603040000","Sauquoit Valley CSD","ELA8","General Education Students",70,9,13,61,NA,"Spring","ONEIDA","DISTRICT",NA,NA,NA,NA,12.8571428571429
"53493",2021,"411603040000","Sauquoit Valley CSD","ELA8","Students with Disabilities",12,8,67,4,NA,"Spring","ONEIDA","DISTRICT",NA,NA,NA,NA,66.6666666666667
"53494",2021,"411603040000","Sauquoit Valley CSD","ELA8","Economically Disadvantaged",39,11,28,28,"29","Spring","ONEIDA","DISTRICT",8,20,20.5128205128205,51.2820512820513,28.2051282051282
"53495",2021,"411603040000","Sauquoit Valley CSD","ELA8","Not Economically Disadvantaged",43,6,14,37,"70","Spring","ONEIDA","DISTRICT",26,11,60.4651162790698,25.5813953488372,13.953488372093
"53496",2021,"411701040000","Remsen CSD","ELA8","All Students",40,7,18,33,"67","Spring","ONEIDA","DISTRICT",22,11,55,27.5,17.5
"53497",2021,"411701040000","Remsen CSD","ELA8","General Education Students",30,5,17,25,"72","Spring","ONEIDA","DISTRICT",18,7,60,23.3333333333333,16.6666666666667
"53498",2021,"411701040000","Remsen CSD","ELA8","Students with Disabilities",10,2,20,8,"50","Spring","ONEIDA","DISTRICT",4,4,40,40,20
"53499",2021,"411701040000","Remsen CSD","ELA8","Economically Disadvantaged",29,5,17,24,"58","Spring","ONEIDA","DISTRICT",14,10,48.2758620689655,34.4827586206897,17.2413793103448
"53500",2021,"411701040000","Remsen CSD","ELA8","Not Economically Disadvantaged",11,2,18,9,"89","Spring","ONEIDA","DISTRICT",8,1,72.7272727272727,9.09090909090909,18.1818181818182
"53501",2021,"411800010000","Rome City SD","ELA8","All Students",421,292,69,129,"53","Spring","ONEIDA","DISTRICT",69,60,16.3895486935867,14.2517814726841,69.3586698337292
"53502",2021,"411800010000","Rome City SD","ELA8","General Education Students",326,220,67,106,"64","Spring","ONEIDA","DISTRICT",68,38,20.8588957055215,11.6564417177914,67.4846625766871
"53503",2021,"411800010000","Rome City SD","ELA8","Students with Disabilities",95,72,76,23,"4","Spring","ONEIDA","DISTRICT",1,22,1.05263157894737,23.1578947368421,75.7894736842105
"53504",2021,"411800010000","Rome City SD","ELA8","Economically Disadvantaged",250,184,74,66,"48","Spring","ONEIDA","DISTRICT",32,34,12.8,13.6,73.6
"53505",2021,"411800010000","Rome City SD","ELA8","Not Economically Disadvantaged",171,108,63,63,"59","Spring","ONEIDA","DISTRICT",37,26,21.6374269005848,15.2046783625731,63.1578947368421
"53506",2021,"411902040000","Waterville CSD","ELA8","All Students",53,15,28,38,"82","Spring","ONEIDA","DISTRICT",31,7,58.4905660377358,13.2075471698113,28.3018867924528
"53507",2021,"411902040000","Waterville CSD","ELA8","General Education Students",48,14,29,34,NA,"Spring","ONEIDA","DISTRICT",NA,NA,NA,NA,29.1666666666667
"53508",2021,"411902040000","Waterville CSD","ELA8","Students with Disabilities",5,1,20,4,NA,"Spring","ONEIDA","DISTRICT",NA,NA,NA,NA,20
"53509",2021,"411902040000","Waterville CSD","ELA8","Economically Disadvantaged",22,8,36,14,"79","Spring","ONEIDA","DISTRICT",11,3,50,13.6363636363636,36.3636363636364
"53510",2021,"411902040000","Waterville CSD","ELA8","Not Economically Disadvantaged",31,7,23,24,"83","Spring","ONEIDA","DISTRICT",20,4,64.5161290322581,12.9032258064516,22.5806451612903
"53511",2021,"412000050000","Sherrill City SD","ELA8","All Students",152,20,13,132,"61","Spring","ONEIDA","DISTRICT",81,51,53.2894736842105,33.5526315789474,13.1578947368421
"53512",2021,"412000050000","Sherrill City SD","ELA8","General Education Students",127,14,11,113,"67","Spring","ONEIDA","DISTRICT",76,37,59.8425196850394,29.1338582677165,11.0236220472441
"53513",2021,"412000050000","Sherrill City SD","ELA8","Students with Disabilities",25,6,24,19,"26","Spring","ONEIDA","DISTRICT",5,14,20,56,24
"53514",2021,"412000050000","Sherrill City SD","ELA8","Economically Disadvantaged",65,12,18,53,"51","Spring","ONEIDA","DISTRICT",27,26,41.5384615384615,40,18.4615384615385
"53515",2021,"412000050000","Sherrill City SD","ELA8","Not Economically Disadvantaged",87,8,9,79,"68","Spring","ONEIDA","DISTRICT",54,25,62.0689655172414,28.735632183908,9.19540229885057
"53516",2021,"412201060000","Holland Patent CSD","ELA8","All Students",123,42,34,81,"58","Spring","ONEIDA","DISTRICT",47,34,38.2113821138211,27.6422764227642,34.1463414634146
"53517",2021,"412201060000","Holland Patent CSD","ELA8","General Education Students",100,34,34,66,"68","Spring","ONEIDA","DISTRICT",45,21,45,21,34
"53518",2021,"412201060000","Holland Patent CSD","ELA8","Students with Disabilities",23,8,35,15,"13","Spring","ONEIDA","DISTRICT",2,13,8.69565217391304,56.5217391304348,34.7826086956522
"53519",2021,"412201060000","Holland Patent CSD","ELA8","Economically Disadvantaged",51,18,35,33,"36","Spring","ONEIDA","DISTRICT",12,21,23.5294117647059,41.1764705882353,35.2941176470588
"53520",2021,"412201060000","Holland Patent CSD","ELA8","Not Economically Disadvantaged",72,24,33,48,"73","Spring","ONEIDA","DISTRICT",35,13,48.6111111111111,18.0555555555556,33.3333333333333
"53521",2021,"412300010000","Utica City SD","ELA8","All Students",706,285,40,421,"34","Spring","ONEIDA","DISTRICT",145,276,20.5382436260623,39.0934844192635,40.3682719546742
"53522",2021,"412300010000","Utica City SD","ELA8","General Education Students",554,208,38,346,"40","Spring","ONEIDA","DISTRICT",138,208,24.9097472924188,37.5451263537906,37.5451263537906
"53523",2021,"412300010000","Utica City SD","ELA8","Students with Disabilities",152,77,51,75,NA,"Spring","ONEIDA","DISTRICT",7,68,4.60526315789474,44.7368421052632,50.6578947368421
"53524",2021,"412300010000","Utica City SD","ELA8","Economically Disadvantaged",600,236,39,364,"32","Spring","ONEIDA","DISTRICT",118,246,19.6666666666667,41,39.3333333333333
"53525",2021,"412300010000","Utica City SD","ELA8","Not Economically Disadvantaged",106,49,46,57,"47","Spring","ONEIDA","DISTRICT",27,30,25.4716981132075,28.3018867924528,46.2264150943396
"53526",2021,"412801040000","Westmoreland CSD","ELA8","All Students",73,39,53,34,"53","Spring","ONEIDA","DISTRICT",18,16,24.6575342465753,21.9178082191781,53.4246575342466
"53527",2021,"412801040000","Westmoreland CSD","ELA8","General Education Students",64,35,55,29,"62","Spring","ONEIDA","DISTRICT",18,11,28.125,17.1875,54.6875
"53528",2021,"412801040000","Westmoreland CSD","ELA8","Students with Disabilities",9,4,44,5,"0","Spring","ONEIDA","DISTRICT",0,5,0,55.5555555555556,44.4444444444444
"53529",2021,"412801040000","Westmoreland CSD","ELA8","Economically Disadvantaged",16,9,56,7,"43","Spring","ONEIDA","DISTRICT",3,4,18.75,25,56.25
"53530",2021,"412801040000","Westmoreland CSD","ELA8","Not Economically Disadvantaged",57,30,53,27,"56","Spring","ONEIDA","DISTRICT",15,12,26.3157894736842,21.0526315789474,52.6315789473684
"53531",2021,"412901040000","Oriskany CSD","ELA8","All Students",50,10,20,40,"60","Spring","ONEIDA","DISTRICT",24,16,48,32,20
"53532",2021,"412901040000","Oriskany CSD","ELA8","General Education Students",41,6,15,35,"69","Spring","ONEIDA","DISTRICT",24,11,58.5365853658537,26.8292682926829,14.6341463414634
"53533",2021,"412901040000","Oriskany CSD","ELA8","Students with Disabilities",9,4,44,5,"0","Spring","ONEIDA","DISTRICT",0,5,0,55.5555555555556,44.4444444444444
"53534",2021,"412901040000","Oriskany CSD","ELA8","Economically Disadvantaged",19,5,26,14,"36","Spring","ONEIDA","DISTRICT",5,9,26.3157894736842,47.3684210526316,26.3157894736842
"53535",2021,"412901040000","Oriskany CSD","ELA8","Not Economically Disadvantaged",31,5,16,26,"73","Spring","ONEIDA","DISTRICT",19,7,61.2903225806452,22.5806451612903,16.1290322580645
"53536",2021,"412902060000","Whitesboro CSD","ELA8","All Students",262,177,68,85,"71","Spring","ONEIDA","DISTRICT",60,25,22.9007633587786,9.54198473282443,67.5572519083969
"53537",2021,"412902060000","Whitesboro CSD","ELA8","General Education Students",217,148,68,69,"83","Spring","ONEIDA","DISTRICT",57,12,26.2672811059908,5.52995391705069,68.2027649769585
"53538",2021,"412902060000","Whitesboro CSD","ELA8","Students with Disabilities",45,29,64,16,"19","Spring","ONEIDA","DISTRICT",3,13,6.66666666666667,28.8888888888889,64.4444444444444
"53539",2021,"412902060000","Whitesboro CSD","ELA8","Economically Disadvantaged",86,53,62,33,"58","Spring","ONEIDA","DISTRICT",19,14,22.093023255814,16.2790697674419,61.6279069767442
"53540",2021,"412902060000","Whitesboro CSD","ELA8","Not Economically Disadvantaged",176,124,70,52,"79","Spring","ONEIDA","DISTRICT",41,11,23.2954545454545,6.25,70.4545454545455
"53541",2021,"420101060000","West Genesee CSD","ELA8","All Students",348,98,28,250,"65","Spring","ONONDAGA","DISTRICT",163,87,46.8390804597701,25,28.1609195402299
"53542",2021,"420101060000","West Genesee CSD","ELA8","General Education Students",294,76,26,218,"72","Spring","ONONDAGA","DISTRICT",157,61,53.4013605442177,20.7482993197279,25.8503401360544
"53543",2021,"420101060000","West Genesee CSD","ELA8","Students with Disabilities",54,22,41,32,"19","Spring","ONONDAGA","DISTRICT",6,26,11.1111111111111,48.1481481481481,40.7407407407407
"53544",2021,"420101060000","West Genesee CSD","ELA8","Economically Disadvantaged",93,37,40,56,"43","Spring","ONONDAGA","DISTRICT",24,32,25.8064516129032,34.4086021505376,39.7849462365591
"53545",2021,"420101060000","West Genesee CSD","ELA8","Not Economically Disadvantaged",255,61,24,194,"72","Spring","ONONDAGA","DISTRICT",139,55,54.5098039215686,21.5686274509804,23.921568627451
"53546",2021,"420303060000","North Syracuse CSD","ELA8","All Students",640,292,46,348,"44","Spring","ONONDAGA","DISTRICT",154,194,24.0625,30.3125,45.625
"53547",2021,"420303060000","North Syracuse CSD","ELA8","General Education Students",538,239,44,299,"48","Spring","ONONDAGA","DISTRICT",145,154,26.9516728624535,28.6245353159851,44.4237918215613
"53548",2021,"420303060000","North Syracuse CSD","ELA8","Students with Disabilities",102,53,52,49,"18","Spring","ONONDAGA","DISTRICT",9,40,8.82352941176471,39.2156862745098,51.9607843137255
"53549",2021,"420303060000","North Syracuse CSD","ELA8","Economically Disadvantaged",275,138,50,137,"32","Spring","ONONDAGA","DISTRICT",44,93,16,33.8181818181818,50.1818181818182
"53550",2021,"420303060000","North Syracuse CSD","ELA8","Not Economically Disadvantaged",365,154,42,211,"52","Spring","ONONDAGA","DISTRICT",110,101,30.1369863013699,27.6712328767123,42.1917808219178
"53551",2021,"420401060000","East Syracuse Minoa CSD","ELA8","All Students",260,76,29,184,"46","Spring","ONONDAGA","DISTRICT",85,99,32.6923076923077,38.0769230769231,29.2307692307692
"53552",2021,"420401060000","East Syracuse Minoa CSD","ELA8","General Education Students",211,56,27,155,"50","Spring","ONONDAGA","DISTRICT",77,78,36.4928909952607,36.9668246445498,26.5402843601896
"53553",2021,"420401060000","East Syracuse Minoa CSD","ELA8","Students with Disabilities",49,20,41,29,"28","Spring","ONONDAGA","DISTRICT",8,21,16.3265306122449,42.8571428571429,40.8163265306122
"53554",2021,"420401060000","East Syracuse Minoa CSD","ELA8","Economically Disadvantaged",114,37,32,77,"30","Spring","ONONDAGA","DISTRICT",23,54,20.1754385964912,47.3684210526316,32.4561403508772
"53555",2021,"420401060000","East Syracuse Minoa CSD","ELA8","Not Economically Disadvantaged",146,39,27,107,"58","Spring","ONONDAGA","DISTRICT",62,45,42.4657534246575,30.8219178082192,26.7123287671233
"53556",2021,"420411060000","Jamesville-Dewitt CSD","ELA8","All Students",214,69,32,145,"81","Spring","ONONDAGA","DISTRICT",117,28,54.6728971962617,13.0841121495327,32.2429906542056
"53557",2021,"420411060000","Jamesville-Dewitt CSD","ELA8","General Education Students",194,55,28,139,"83","Spring","ONONDAGA","DISTRICT",115,24,59.2783505154639,12.3711340206186,28.3505154639175
"53558",2021,"420411060000","Jamesville-Dewitt CSD","ELA8","Students with Disabilities",20,14,70,6,"33","Spring","ONONDAGA","DISTRICT",2,4,10,20,70
"53559",2021,"420411060000","Jamesville-Dewitt CSD","ELA8","Economically Disadvantaged",54,26,48,28,"79","Spring","ONONDAGA","DISTRICT",22,6,40.7407407407407,11.1111111111111,48.1481481481481
"53560",2021,"420411060000","Jamesville-Dewitt CSD","ELA8","Not Economically Disadvantaged",160,43,27,117,"81","Spring","ONONDAGA","DISTRICT",95,22,59.375,13.75,26.875
"53561",2021,"420501060000","Jordan-Elbridge CSD","ELA8","All Students",96,39,41,57,"53","Spring","ONONDAGA","DISTRICT",30,27,31.25,28.125,40.625
"53562",2021,"420501060000","Jordan-Elbridge CSD","ELA8","General Education Students",70,25,36,45,"62","Spring","ONONDAGA","DISTRICT",28,17,40,24.2857142857143,35.7142857142857
"53563",2021,"420501060000","Jordan-Elbridge CSD","ELA8","Students with Disabilities",26,14,54,12,"17","Spring","ONONDAGA","DISTRICT",2,10,7.69230769230769,38.4615384615385,53.8461538461538
"53564",2021,"420501060000","Jordan-Elbridge CSD","ELA8","Economically Disadvantaged",41,18,44,23,"48","Spring","ONONDAGA","DISTRICT",11,12,26.8292682926829,29.2682926829268,43.9024390243902
"53565",2021,"420501060000","Jordan-Elbridge CSD","ELA8","Not Economically Disadvantaged",55,21,38,34,"56","Spring","ONONDAGA","DISTRICT",19,15,34.5454545454545,27.2727272727273,38.1818181818182
"53566",2021,"420601040000","Fabius-Pompey CSD","ELA8","All Students",59,31,53,28,"50","Spring","ONONDAGA","DISTRICT",14,14,23.728813559322,23.728813559322,52.5423728813559
"53567",2021,"420601040000","Fabius-Pompey CSD","ELA8","General Education Students",51,26,51,25,NA,"Spring","ONONDAGA","DISTRICT",NA,NA,NA,NA,50.9803921568627
"53568",2021,"420601040000","Fabius-Pompey CSD","ELA8","Students with Disabilities",8,5,63,3,NA,"Spring","ONONDAGA","DISTRICT",NA,NA,NA,NA,62.5
"53569",2021,"420601040000","Fabius-Pompey CSD","ELA8","Economically Disadvantaged",27,12,44,15,"33","Spring","ONONDAGA","DISTRICT",5,10,18.5185185185185,37.037037037037,44.4444444444444
"53570",2021,"420601040000","Fabius-Pompey CSD","ELA8","Not Economically Disadvantaged",32,19,59,13,"69","Spring","ONONDAGA","DISTRICT",9,4,28.125,12.5,59.375
"53571",2021,"420701060000","Westhill CSD","ELA8","All Students",143,53,37,90,"64","Spring","ONONDAGA","DISTRICT",58,32,40.5594405594406,22.3776223776224,37.0629370629371
